frame,timestamp_world,timestamp_video,person,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650285034047,0.336117,0,0.00042825666605494916,0.0000058109458223043475,2.8050273215285415e-9,9.923143124979106e-7,0.9952795505523682,0.004284530412405729,5.457415568344004e-7,0
1,1650285034447,0.735529,0,0.000110232962470036,9.497436792571534e-8,1.2682364880500785e-10,1.4706076634229959e-10,0.008328421972692013,0.9915614724159241,1.9061262790387445e-8,0
2,1650285034490,0.775004,0,0.00019352533854544163,5.883931066819059e-7,5.316347362338547e-10,3.7212488646076736e-9,0.04155260697007179,0.9582532048225403,1.3691459344045143e-7,0
3,1650285034635,0.918807,0,0.0003006703918799758,0.000005079058610135689,8.208049351310365e-9,8.288920412269363e-7,0.8157507181167603,0.1839420199394226,8.11819347745768e-7,0
4,1650285034749,1.033884,0,0.0013382011093199253,0.00011800242646131665,5.104639821951196e-9,0.0000010288599696650635,0.9151268601417542,0.08341517299413681,8.49012280923489e-7,0
5,1650285034967,1.254443,0,0.0013301587896421552,0.000018815055227605626,1.4959015137705478e-9,3.2407456274086144e-7,0.8698657155036926,0.12878315150737762,0.0000019725227957678726,0
6,1650285035166,1.449805,0,0.0020713284611701965,0.00025435761199332774,2.3530377646352463e-9,0.000001093366449822497,0.9486724734306335,0.04899843782186508,0.0000022086460376158357,0
7,1650285035348,1.627144,0,0.007524969056248665,0.00031206116545945406,3.5458991298753517e-9,0.0000028742131235048873,0.9608504176139832,0.031278446316719055,0.000031302686693379655,0
8,1650285035562,1.845969,0,0.0037497607991099358,0.000027319147193338722,4.055326296992234e-9,4.359075091997511e-7,0.8810179829597473,0.11519216001033783,0.000012285718185012229,0
9,1650285035574,1.845969,0,0.005267785396426916,0.000024056940674199723,9.2444674137937e-9,6.436523563024821e-7,0.877419650554657,0.1172792986035347,0.000008600872206443455,0
10,1650285035861,2.141317,0,0.018716415390372276,0.00005879572199773975,1.222538088541114e-7,7.695128374507476e-7,0.5883362889289856,0.3928339183330536,0.00005364040771382861,0
11,1650285035887,2.175842,0,0.010235580615699291,0.00007604264101246372,1.7250689765546667e-8,4.500027444009902e-7,0.8092764019966125,0.18035449087619781,0.000057188215578207746,0
12,1650285036178,2.464255,0,0.015897946432232857,0.0002653690753504634,2.0155450641823336e-8,8.919494689507701e-7,0.6334921717643738,0.35032352805137634,0.000020055040295119397,0
13,1650285036438,2.724496,0,0.010328877717256546,0.00019549799617379904,2.807865717713298e-9,0.0000025955287128454074,0.9804845452308655,0.008982404135167599,0.000005966747721686261,0
14,1650285036561,2.848675,0,0.008517198264598846,0.00030601571779698133,4.1597867372900055e-9,0.000004036497102788417,0.9804728627204895,0.0106942318379879,0.000005748373041569721,0
15,1650285036572,2.857822,0,0.008993871510028839,0.0003463223692961037,1.7806803809250482e-9,0.0000023384800442727283,0.9741334319114685,0.01651770807802677,0.0000062625322243548,0
16,1650285036735,3.018559,0,0.020959977060556412,0.000011663991244859062,9.899402131363644e-11,0.0000014819862599324551,0.931821882724762,0.047203585505485535,0.0000015690686723246472,0
17,1650285037064,3.353876,0,0.003943444229662418,0.0000934588533709757,5.0328838874236226e-9,0.0000012619624385479256,0.8014285564422607,0.1945328712463379,3.9750500491209095e-7,0
18,1650285037068,3.353876,0,0.011093312874436378,0.000010328926691727247,7.038306049089726e-10,9.579670035009258e-8,0.6153519749641418,0.37354063987731934,0.000003648767460617819,0
19,1650285037265,3.550595,0,0.003306770697236061,0.00011956227535847574,4.6530064246042e-9,0.000001503141334069369,0.7404899597167969,0.2560793459415436,0.0000029536220154113835,0
20,1650285037496,3.781391,0,0.02835497073829174,0.0003182630753144622,5.381376677604521e-9,3.673996786801581e-7,0.6988197565078735,0.2725030779838562,0.0000035403663787292317,0
21,1650285037722,4.00101,0,0.00306178187020123,0.00010487435793038458,5.036644878941843e-9,0.000002785838660201989,0.722872257232666,0.27395808696746826,2.696036460747564e-7,0
22,1650285038014,4.30089,0,0.00011918728705495596,8.272892273453181e-7,1.4077933263578757e-9,0.000003006394081239705,0.9932918548583984,0.006585063878446817,5.620232101932743e-8,0
23,1650285038097,4.378205,0,0.00011918728705495596,8.272892273453181e-7,1.4077933263578757e-9,0.000003006394081239705,0.9932918548583984,0.006585063878446817,5.620232101932743e-8,0
24,1650285038282,4.569185,0,0.5083980560302734,0.013340123929083347,0.000027475858587422408,0.000060226531786611304,0.3111778795719147,0.16614475846290588,0.0008514614892192185,0
25,1650285038317,4.600079,0,0.2518714964389801,0.0018599574686959386,0.000008456034265691414,0.00003689648292493075,0.4201680123806,0.3257724940776825,0.00028270724578760564,0
26,1650285038455,4.737655,0,0.8149669766426086,0.014912632293999195,0.000012015802894893568,0.000032384730729972944,0.15706758201122284,0.012829074636101723,0.00017938530072569847,0
27,1650285038681,4.965534,0,0.9582613706588745,0.012644656002521515,0.0000026122836516151438,0.00000150684820710012,0.025052707642316818,0.003949232865124941,0.00008784008241491392,0
28,1650285038877,5.157675,0,0.09951063245534897,0.013196023181080818,0.000022893516870681196,0.0010752980597317219,0.8462425470352173,0.029316242784261703,0.010636329650878906,0
29,1650285039094,5.378547,0,0.00004087667912244797,0.0000014706968158861855,3.729395015028558e-9,0.000018775421267491765,0.9916556477546692,0.008283375762403011,5.164634586662942e-8,0
30,1650285039096,5.378547,0,0.0002292775607202202,0.000010251856110699009,4.266419395548837e-8,0.000040475857531419024,0.9932700991630554,0.006449759937822819,1.420331727786106e-7,0
31,1650285039304,5.592911,0,0.00040281511610373855,0.010829710401594639,0.3022860288619995,0.00032876149634830654,0.06345345079898834,0.6226879358291626,0.000011204913789697457,0
32,1650285039550,5.829444,0,0.0003265364794060588,0.00032977841328829527,0.0000036198950965626864,0.00021995628776494414,0.04753473401069641,0.9515836238861084,0.0000017069761497623404,0
33,1650285039565,5.829444,0,0.00025936574093066156,0.004021764267235994,0.0000028079396088287467,0.00020015543850604445,0.10541538149118423,0.8900955319404602,0.000005117910859553376,0
34,1650285039684,5.97292,0,0.000009056882845470682,0.000030792070901952684,0.000021172712877159938,0.0000576576821913477,0.28669729828834534,0.7131837606430054,2.8369518645376957e-7,0
35,1650285039792,6.071432
36,1650285039818,6.097527,0,0.0009761455585248768,0.0014801278011873364,0.000001097893004953221,0.08354640752077103,0.9027066230773926,0.011280574835836887,0.000008926430382416584,0
37,1650285039820,6.108947
38,1650285040159,6.442141,0,0.24634642899036407,0.10749169439077377,2.343735872045727e-8,0.012890126556158066,0.6283565759658813,0.004850353114306927,0.00006490798841696233,0
39,1650285040168,6.442141,0,0.13028624653816223,0.08421621471643448,3.0865194844409416e-8,0.01414650771766901,0.769011914730072,0.0022579473443329334,0.00008116105163935572,0
40,1650285040422,6.704425,0,0.11611039191484451,0.5015521049499512,7.580351457647794e-9,0.011385606601834297,0.37084710597991943,0.00002961381323984824,0.00007522445957874879,0
41,1650285040600,6.879129,0,0.015852827578783035,0.9799454212188721,1.5317446866447426e-8,0.000026058383809868246,0.004153504502028227,0.0000069103175519558135,0.000015360112229245715,0
42,1650285040705,6.986181,0,0.007262310013175011,0.4516054391860962,2.392544047324918e-7,0.0009293826296925545,0.5388273596763611,0.0013533429009839892,0.000021954723706585355,0
43,1650285041004,7.283356,0,0.009335757233202457,0.9542391896247864,6.58712480117174e-8,0.0002579048159532249,0.0358937568962574,0.0002502584829926491,0.000023106718799681403,0
44,1650285041034,7.320224,0,0.007625735364854336,0.9907166957855225,3.146084781580072e-10,0.000010079163075715769,0.001635791384615004,0.0000013647975265485002,0.000010303885574103333,0
45,1650285041232,7.512795,0,0.40530627965927124,0.0007393426494672894,7.413291882585327e-7,0.009526367299258709,0.5838658213615417,0.00003654140164144337,0.0005248791421763599,0
46,1650285041437,7.723789
47,1650285041470,7.752988,0,0.10378045588731766,0.009634782560169697,0.0000017793764754969743,0.0004761472810059786,0.8572072386741638,0.026273636147379875,0.0026259676087647676,0
48,1650285041474,7.752988,0,0.07557046413421631,0.031378619372844696,3.151162886183556e-8,0.01805862970650196,0.8739753365516663,0.0005738107138313353,0.00044313824037089944,0
49,1650285041707,7.992588
50,1650285041736,8.019976,0,0.13527153432369232,0.0033553449902683496,0.0021165322978049517,0.0073088547214865685,0.0884094312787056,0.7630630135536194,0.000475366716273129,0
