frame,timestamp_world,timestamp_video,person,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650574245013,0.2379
1,1650574245057,0.278997
2,1650574245234,0.452973
3,1650574245335,0.554305
4,1650574245421,0.645751
5,1650574245489,0.707428
6,1650574245519,0.744393
7,1650574245748,0.967321
8,1650574245796,1.020668
9,1650574245856,1.076895
10,1650574245938,1.163748
11,1650574246131,1.349914
12,1650574246242,1.462902
13,1650574246256,1.476721
14,1650574246267,1.485977
15,1650574246434,1.661058
16,1650574246632,1.852954
17,1650574246777,1.997201
18,1650574246782,2.002114
19,1650574246894,2.115457
20,1650574246960,2.188153
21,1650574247110,2.335014
22,1650574247139,2.36285
23,1650574247222,2.449102
24,1650574247406,2.625734
25,1650574247451,2.670253
26,1650574247530,2.753632
27,1650574247685,2.905978
28,1650574247727,2.955199
29,1650574247874,3.102095
30,1650574247879,3.106238
31,1650574248135,3.362822
32,1650574248168,3.392524
33,1650574248238,3.456227
34,1650574248272,3.499043
35,1650574248461,3.684053
36,1650574248507,3.725911
37,1650574248619,3.839474
38,1650574248674,3.899778
39,1650574248877,4.098223
40,1650574248968,4.192504
41,1650574249029,4.247269
42,1650574249158,4.378294
43,1650574249164,4.382488
44,1650574249319,4.546977
45,1650574249490,4.713372
46,1650574249537,4.756932
47,1650574249656,4.876957
48,1650574249696,4.915649
49,1650574249758,4.98212
50,1650574249965,5.193772
51,1650574249973,5.20145
52,1650574250210,5.430034
53,1650574250273,5.497923
54,1650574250388,5.614396
55,1650574250565,5.78312
56,1650574250583,5.803222
57,1650574250610,5.827948
58,1650574250659,5.884796
59,1650574250923,6.148475
60,1650574251047,6.273772
61,1650574251057,6.282257
62,1650574251066,6.291664
63,1650574251269,6.488293
64,1650574251286,6.504351
65,1650574251396,6.614516
66,1650574251559,6.784899
67,1650574251563,6.789165
68,1650574251742,6.963826
69,1650574251941,7.166886
70,1650574251969,7.195763
71,1650574251975,7.20135
72,1650574252083,7.310982
73,1650574252158,7.377488
74,1650574252264,7.487397
75,1650574252552,7.772879
76,1650574252569,7.786021
77,1650574252575,7.791834
78,1650574252822,8.042576
79,1650574252849,8.067592
80,1650574252865,8.091765
81,1650574252967,8.187042
82,1650574253054,8.276411
83,1650574253302,8.525726
84,1650574253392,8.525726
85,1650574253421,8.645723
86,1650574253543,8.768559
87,1650574253557,8.781136
88,1650574253834,9.056211
89,1650574253870,9.090685
90,1650574253931,9.15669
91,1650574253958,9.182418
92,1650574254190,9.41644
93,1650574254252,9.472636
94,1650574254335,9.560822
95,1650574254585,9.812133
96,1650574254594,9.821049
97,1650574254626,9.849002
98,1650574254862,10.087106
99,1650574254926,10.144818
100,1650574254975,10.20148
101,1650574254996,10.220341
102,1650574255146,10.370201
103,1650574255344,10.572076
104,1650574255355,10.572076
105,1650574255473,10.691817
106,1650574255520,10.74562
107,1650574255600,10.818297
108,1650574255663,10.887647
109,1650574255874,11.101155
110,1650574255878,11.10482
111,1650574256098,11.319258
112,1650574256151,11.378955
113,1650574256251,11.469727
114,1650574256439,11.663169
115,1650574256469,11.691562
116,1650574256476,11.698918
117,1650574256673,11.899688
118,1650574256692,11.916968
119,1650574256835,12.059311
120,1650574256961,12.186792
121,1650574256984,12.207225
122,1650574257141,12.362067
123,1650574257157,12.376404
124,1650574257446,12.663567
125,1650574257468,12.694537
126,1650574257473,12.699867
127,1650574257583,12.810531
128,1650574257825,13.042867
129,1650574257828,13.042867
130,1650574258055,13.276659
131,1650574258128,13.355227
132,1650574258198,13.355227
133,1650574258233,13.449955
134,1650574258363,13.59049
135,1650574258369,13.596672
136,1650574258450,13.6723
137,1650574258550,13.773288
138,1650574258797,14.022684
139,1650574258861,14.081021
140,1650574258886,14.10358
141,1650574259007,14.225566
142,1650574259038,14.264014
143,1650574259271,14.488988
144,1650574259352,14.575226
145,1650574259376,14.596804
146,1650574259452,14.675674
147,1650574259543,14.77061
148,1650574259807,15.023874
149,1650574259860,15.084423
150,1650574259967,15.192089
151,1650574260140,15.361754
152,1650574260217,15.442027
153,1650574260269,15.490774
154,1650574260349,15.575755
155,1650574260576,15.794613
156,1650574260614,15.839529
157,1650574260758,15.982516
158,1650574260787,16.009882
159,1650574260924,16.146073
160,1650574261106,16.323972
161,1650574261148,16.372988
162,1650574261238,16.450425
163,1650574261405,16.63032
164,1650574261464,16.686131
165,1650574261542,16.767162
166,1650574261760,16.979179
167,1650574261862,17.081946
168,1650574261880,17.10033
169,1650574261993,17.214407
170,1650574262145,17.361513
171,1650574262202,17.427822
172,1650574262330,17.555217
173,1650574262356,17.578669
174,1650574262521,17.740895
175,1650574262601,17.826687
176,1650574262647,17.868511
177,1650574262775,17.996107
178,1650574262896,18.118586
179,1650574262897,18.118586
180,1650574263057,18.275767
181,1650574263220,18.437717
182,1650574263225,18.44212
183,1650574263404,18.62804
184,1650574263474,18.692279
185,1650574263572,18.793349
186,1650574263748,18.97539
187,1650574263795,19.018623
188,1650574263829,19.050276
189,1650574263909,19.134259
190,1650574264158,19.385198
191,1650574264159,19.385198
192,1650574264259,19.476868
193,1650574264363,19.583456
194,1650574264496,19.715622
195,1650574264623,19.843927
196,1650574264668,19.885036
197,1650574264740,19.96038
198,1650574264881,20.102458
199,1650574264943,20.169947
200,1650574264995,20.218093
201,1650574265043,20.260861
202,1650574265274,20.494386
203,1650574265311,20.52787
204,1650574265430,20.648915
205,1650574265498,20.722137
206,1650574265590,20.817733
207,1650574265714,20.931508
208,1650574265745,20.969962
209,1650574266002,21.227209
210,1650574266072,21.2924
211,1650574266196,21.417326
212,1650574266363,21.581282
213,1650574266438,21.661677
214,1650574266493,21.711421
215,1650574266524,21.750895
216,1650574266659,21.885025
217,1650574266691,21.915293
218,1650574266842,22.061999
219,1650574266893,22.1112
220,1650574267048,22.274117
221,1650574267053,22.278812
222,1650574267309,22.535139
223,1650574267340,22.564252
224,1650574267354,22.577033
225,1650574267486,22.708469
226,1650574267603,22.828177
227,1650574267723,22.947787
228,1650574267845,23.070168
229,1650574267935,23.153465
230,1650574268066,23.285506
231,1650574268075,23.291871
232,1650574268304,23.523473
233,1650574268362,23.581637
234,1650574268422,23.642752
235,1650574268554,23.776609
236,1650574268560,23.780423
237,1650574268798,24.021078
238,1650574268860,24.077667
239,1650574268964,24.184625
240,1650574268974,24.192037
241,1650574269133,24.359215
242,1650574269307,24.530697
243,1650574269349,24.56885
244,1650574269424,24.649241
245,1650574269559,24.78385
246,1650574269573,24.79762
247,1650574269779,24.996973
248,1650574269806,25.031611
249,1650574269940,25.166
250,1650574270126,25.348373
251,1650574270177,25.404163
252,1650574270187,25.413787
253,1650574270345,25.569499
254,1650574270358,25.582794
255,1650574270653,25.874598
256,1650574270679,25.897874
257,1650574270680,25.897874
258,1650574270839,26.066353
259,1650574270844,26.071181
260,1650574271141,26.365203
261,1650574271196,26.416125
262,1650574271261,26.486306
263,1650574271351,26.569082
264,1650574271569,26.79143
265,1650574271605,26.823685
266,1650574271649,26.873675
267,1650574271743,26.96042
268,1650574271760,26.986793
269,1650574271974,27.194477
270,1650574272017,27.243682
271,1650574272126,27.343369
272,1650574272187,27.411641
273,1650574272255,27.474324
274,1650574272475,27.696812
275,1650574272482,27.703666
276,1650574272712,27.936116
277,1650574272781,27.999127
278,1650574272791,28.008725
279,1650574272918,28.137178
280,1650574273042,28.261058
281,1650574273044,28.261058
282,1650574273235,28.459616
283,1650574273399,28.621078
284,1650574273464,28.680485
285,1650574273472,28.698017
286,1650574273597,28.824244
287,1650574273674,28.895381
288,1650574273875,29.100353
289,1650574273909,29.132944
290,1650574273997,29.223821
291,1650574274040,29.263271
292,1650574274149,29.373269
293,1650574274278,29.503463
294,1650574274359,29.577067
295,1650574274453,29.673808
296,1650574274674,29.899714
297,1650574274718,29.939262
298,1650574274837,30.060223
299,1650574274967,30.18925
300,1650574274978,30.200217
301,1650574275146,30.363564
302,1650574275159,30.376419
303,1650574275430,30.65652
304,1650574275452,30.677333
305,1650574275525,30.743938
306,1650574275660,30.879994
307,1650574275671,30.889531
308,1650574275920,31.139344
309,1650574275969,31.195401
310,1650574276055,31.273161
311,1650574276334,31.552814
312,1650574276402,31.625803
313,1650574276496,31.721533
314,1650574276510,31.735002
315,1650574276561,31.780614
316,1650574276665,31.887537
317,1650574276670,31.892809
318,1650574276925,32.149028
319,1650574276979,32.198446
320,1650574277063,32.285886
321,1650574277179,32.403123
322,1650574277312,32.535515
323,1650574277316,32.535515
324,1650574277443,32.666853
325,1650574277628,32.848439
326,1650574277680,32.906587
327,1650574277744,32.965646
328,1650574277878,33.098429
329,1650574277890,33.110759
330,1650574278060,33.286445
331,1650574278110,33.333168
332,1650574278217,33.440731
333,1650574278285,33.503237
334,1650574278444,33.662046
335,1650574278456,33.6826
336,1650574278553,33.771998
337,1650574278685,33.900521
338,1650574278835,34.062163
339,1650574278844,34.07044
340,1650574279078,34.296688
341,1650574279137,34.361977
342,1650574279180,34.401245
343,1650574279324,34.544796
344,1650574279391,34.617056
345,1650574279551,34.773957
346,1650574279631,34.856927
347,1650574279779,35.004472
348,1650574279815,35.036648
349,1650574279947,35.169629
350,1650574280104,35.324524
351,1650574280175,35.400863
352,1650574280235,35.456291
353,1650574280298,35.514065
354,1650574280371,35.589801
355,1650574280537,35.753463
356,1650574280711,35.935258
357,1650574280875,36.097597
358,1650574280894,36.114841
359,1650574280942,36.157673
360,1650574281043,36.263328
361,1650574281050,36.267602
362,1650574281240,36.464462
363,1650574281425,36.645194
364,1650574281530,36.753232
365,1650574281585,36.802351
366,1650574281615,36.8409
367,1650574281848,37.065453
368,1650574281952,37.171165
369,1650574282028,37.252145
370,1650574282112,37.328234
371,1650574282226,37.443484
372,1650574282313,37.535259
373,1650574282338,37.559079
374,1650574282439,37.662703
375,1650574282443,37.665336
376,1650574282678,37.902329
377,1650574282749,37.96747
378,1650574282803,38.028287
379,1650574282868,38.088474
380,1650574283148,38.367205
381,1650574283157,38.373973
382,1650574283198,38.42402
383,1650574283439,38.655978
384,1650574283513,38.733907
385,1650574283604,38.827309
386,1650574283653,38.872874
387,1650574283796,39.014866
388,1650574283797,39.014866
389,1650574283981,39.206426
390,1650574284006,39.229984
391,1650574284145,39.367767
392,1650574284360,39.57615
393,1650574284368,39.584635
394,1650574284386,39.611352
395,1650574284606,39.823666
396,1650574284661,39.884578
397,1650574284776,40.001571
398,1650574284866,40.084128
399,1650574285120,40.338633
400,1650574285167,40.392693
401,1650574285205,40.428473
402,1650574285265,40.483017
403,1650574285364,40.58351
404,1650574285471,40.693252
405,1650574285575,40.800066
406,1650574285650,40.867557
407,1650574285899,41.117404
408,1650574285971,41.193768
409,1650574286039,41.257082
410,1650574286211,41.436727
411,1650574286250,41.471939
412,1650574286254,41.476359
413,1650574286469,41.695624
414,1650574286489,41.713124
415,1650574286641,41.863018
416,1650574286677,41.89662
417,1650574286775,41.997677
418,1650574286842,42.059542
419,1650574287137,42.361612
420,1650574287151,42.374049
421,1650574287156,42.378613
422,1650574287317,42.53742
423,1650574287468,42.687445
424,1650574287491,42.708338
425,1650574287631,42.847989
426,1650574287748,42.966834
427,1650574287754,42.972293
428,1650574288029,43.245822
429,1650574288057,43.282326
430,1650574288099,43.320802
431,1650574288331,43.555422
432,1650574288425,43.640743
433,1650574288457,43.680724
434,1650574288485,43.705963
435,1650574288587,43.81095
436,1650574288684,43.909743
437,1650574288840,44.064759
438,1650574288845,44.069046
439,1650574289145,44.366583
440,1650574289257,44.479381
441,1650574289268,44.489268
442,1650574289348,44.562388
443,1650574289462,44.67547
444,1650574289464,44.678058
445,1650574289692,44.911377
446,1650574289722,44.939167
447,1650574289866,45.080542
448,1650574289925,45.141703
449,1650574290038,45.261544
450,1650574290044,45.267745
451,1650574290275,45.501058
452,1650574290331,45.553214
453,1650574290414,45.637691
454,1650574290565,45.788107
455,1650574290569,45.792152
456,1650574290756,45.973781
457,1650574290928,46.15411
458,1650574290930,46.15411
459,1650574291021,46.239764
460,1650574291159,46.37696
461,1650574291282,46.501819
462,1650574291435,46.648219
463,1650574291458,46.683256
464,1650574291463,46.688416
465,1650574291668,46.887598
466,1650574291679,46.896201
467,1650574291978,47.194205
468,1650574291979,47.194205
469,1650574292073,47.290257
470,1650574292219,47.435614
471,1650574292265,47.488323
472,1650574292378,47.593753
473,1650574292415,47.637915
474,1650574292576,47.796326
475,1650574292590,47.808609
476,1650574292666,47.886918
477,1650574292762,47.978281
478,1650574293000,48.218566
479,1650574293109,48.329293
480,1650574293151,48.36766
481,1650574293323,48.546855
482,1650574293368,48.588187
483,1650574293373,48.592781
484,1650574293572,48.796695
485,1650574293607,48.828467
486,1650574293775,48.993784
487,1650574293847,49.069741
488,1650574293951,49.166371
489,1650574293955,49.170934
490,1650574294195,49.41171
491,1650574294255,49.478624
492,1650574294338,49.564483
493,1650574294465,49.68206
494,1650574294474,49.699163
495,1650574294677,49.895963
496,1650574294796,50.01828
497,1650574294826,50.045025
498,1650574294926,50.147443
499,1650574295042,50.263595
500,1650574295125,50.351223
501,1650574295294,50.518076
502,1650574295352,50.571469
503,1650574295422,50.645322
504,1650574295627,50.84551
505,1650574295767,50.982768
506,1650574295797,51.021804
507,1650574295854,51.07514
508,1650574295956,51.180206
509,1650574295968,51.190004
510,1650574296168,51.384124
511,1650574296346,51.570109
512,1650574296383,51.602743
513,1650574296431,51.645613
514,1650574296469,51.692343
515,1650574296542,51.75956
516,1650574296779,51.998974
517,1650574296783,52.002697
518,1650574297076,52.293159
519,1650574297078,52.293159
520,1650574297198,52.416255
521,1650574297271,52.492625
522,1650574297370,52.58511
523,1650574297379,52.603176
524,1650574297523,52.746616
525,1650574297695,52.915738
526,1650574297785,53.00742
527,1650574297832,53.052182
528,1650574297853,53.069874
529,1650574297954,53.174282
530,1650574298254,53.470266
531,1650574298307,53.530634
532,1650574298381,53.599036
533,1650574298521,53.737955
534,1650574298554,53.77812
535,1650574298673,53.898538
536,1650574298682,53.907782
537,1650574298775,53.992544
538,1650574298862,54.083482
539,1650574298990,54.210642
540,1650574299057,54.273983
541,1650574299306,54.520861
542,1650574299441,54.656912
543,1650574299483,54.706355
544,1650574299519,54.741037
545,1650574299601,54.825409
546,1650574299633,54.855999
547,1650574299871,55.096187
548,1650574299882,55.10494
549,1650574300110,55.335365
550,1650574300143,55.366579
551,1650574300227,55.441612
552,1650574300376,55.591801
553,1650574300413,55.635167
554,1650574300539,55.7623
555,1650574300704,55.924735
556,1650574300747,55.964158
557,1650574300830,56.050768
558,1650574300974,56.193655
559,1650574301060,56.284718
560,1650574301261,56.479082
561,1650574301375,56.594162
562,1650574301412,56.629606
563,1650574301491,56.712153
564,1650574301502,56.720922
565,1650574301578,56.801768
566,1650574301744,56.965519
567,1650574301762,56.981455
568,1650574301936,57.15318
569,1650574301941,57.157717
570,1650574302233,57.457757
571,1650574302351,57.576848
572,1650574302416,57.636452
573,1650574302521,57.744503
574,1650574302568,57.78559
575,1650574302574,57.791044
576,1650574302775,57.998231
577,1650574302781,58.005048
578,1650574302943,58.162326
579,1650574302947,58.16601
580,1650574303216,58.436045
581,1650574303263,58.478666
582,1650574303282,58.506886
583,1650574303443,58.665012
584,1650574303445,58.667863
585,1650574303723,58.94398
586,1650574303785,58.999983
587,1650574303835,59.057124
588,1650574303986,59.205796
589,1650574304012,59.231302
590,1650574304152,59.369602
591,1650574304160,59.377619
592,1650574304429,59.646431
593,1650574304523,59.741657
594,1650574304693,59.909147
595,1650574304701,59.917532
596,1650574304752,59.975181
597,1650574304855,60.079609
598,1650574304890,60.112077
599,1650574305024,60.245634
600,1650574305155,60.376466
601,1650574305248,60.472068
602,1650574305505,60.730292
603,1650574305507,60.730292
604,1650574305533,60.755534
605,1650574305645,60.869501
606,1650574305650,60.873897
607,1650574305934,61.157195
608,1650574306012,61.22705
609,1650574306013,61.22705
610,1650574306096,61.314416
611,1650574306174,61.399344
612,1650574306251,61.468153
613,1650574306370,61.589348
614,1650574306443,61.667397
615,1650574306670,61.885676
616,1650574306701,61.925355
617,1650574306931,62.147547
618,1650574306968,62.1911
619,1650574307024,62.243438
620,1650574307149,62.367785
621,1650574307162,62.381261
622,1650574307460,62.675354
623,1650574307462,62.675354
624,1650574307474,62.69854
625,1650574307575,62.791602
626,1650574307670,62.890511
627,1650574307769,62.990331
628,1650574307880,63.104208
629,1650574307974,63.190886
630,1650574308072,63.290365
631,1650574308234,63.450947
632,1650574308237,63.452701
633,1650574308488,63.706254
634,1650574308543,63.765766
635,1650574308707,63.927239
636,1650574308775,64.000772
637,1650574308853,64.072417
638,1650574309026,64.241032
639,1650574309135,64.353716
640,1650574309216,64.437878
641,1650574309295,64.510791
642,1650574309327,64.549967
643,1650574309459,64.683338
644,1650574309487,64.708949
645,1650574309728,64.950608
646,1650574309766,64.985331
647,1650574309772,64.990761
648,1650574309968,65.19299
649,1650574309973,65.197965
650,1650574310231,65.445542
651,1650574310356,65.571809
652,1650574310366,65.591453
653,1650574310417,65.636772
654,1650574310494,65.71793
655,1650574310658,65.880375
656,1650574310667,65.888733
657,1650574310973,66.189874
658,1650574310974,66.189874
659,1650574311075,66.2953
660,1650574311191,66.411998
661,1650574311363,66.581561
662,1650574311392,66.608585
663,1650574311504,66.722227
664,1650574311548,66.773069
665,1650574311821,67.042653
666,1650574311855,67.077035
667,1650574311960,67.183082
668,1650574312158,67.376558
669,1650574312275,67.494778
670,1650574312357,67.579876
671,1650574312457,67.672536
672,1650574312474,67.698347
673,1650574312549,67.76738
674,1650574312592,67.81697
675,1650574312771,67.992215
676,1650574312842,68.057409
677,1650574312952,68.170007
678,1650574313073,68.291213
679,1650574313089,68.306843
680,1650574313343,68.561206
681,1650574313426,68.64763
682,1650574313461,68.680369
683,1650574313465,68.683965
684,1650574313718,68.938191
685,1650574313758,68.974086
686,1650574313785,69.009885
687,1650574313968,69.18853
688,1650574313979,69.197925
689,1650574314210,69.430609
690,1650574314396,69.612995
691,1650574314402,69.618828
692,1650574314430,69.645108
693,1650574314543,69.758717
694,1650574314556,69.78084
695,1650574314845,70.068042
696,1650574314879,70.09891
697,1650574314945,70.161163
698,1650574315057,70.274285
699,1650574315062,70.279368
700,1650574315319,70.536409
701,1650574315349,70.573746
702,1650574315433,70.651867
703,1650574315569,70.786768
704,1650574315623,70.847788
705,1650574315746,70.970419
706,1650574315760,70.983991
707,1650574315978,71.194753
708,1650574316053,71.2739
709,1650574316168,71.390746
710,1650574316190,71.410339
711,1650574316362,71.579926
712,1650574316379,71.595438
713,1650574316616,71.834501
714,1650574316666,71.880254
715,1650574316678,71.896807
716,1650574316896,72.112758
717,1650574316999,72.217276
718,1650574317085,72.307065
719,1650574317145,72.362814
720,1650574317376,72.596704
721,1650574317384,72.60433
722,1650574317458,72.672791
723,1650574317618,72.841141
724,1650574317641,72.861605
725,1650574317721,72.944811
726,1650574317951,73.167102
727,1650574317976,73.200385
728,1650574318013,73.233673
729,1650574318106,73.320897
730,1650574318243,73.467857
731,1650574318264,73.487219
732,1650574318365,73.589367
733,1650574318481,73.695867
734,1650574318568,73.780844
735,1650574318670,73.891113
736,1650574318943,74.163268
737,1650574318960,74.180408
738,1650574318976,74.193457
739,1650574319073,74.294465
740,1650574319201,74.421899
741,1650574319292,74.515649
742,1650574319348,74.567878
743,1650574319576,74.798077
744,1650574319641,74.859286
745,1650574319696,74.919323
746,1650574319775,74.992754
747,1650574319907,75.121121
748,1650574320070,75.285103
749,1650574320135,75.35533
750,1650574320163,75.381456
751,1650574320260,75.481068
752,1650574320362,75.584045
753,1650574320580,75.79642
754,1650574320647,75.867265
755,1650574320699,75.916744
756,1650574320790,76.010608
757,1650574320901,76.123142
758,1650574320966,76.181222
759,1650574321077,76.294532
760,1650574321280,76.503046
761,1650574321334,76.552639
762,1650574321369,76.584974
763,1650574321446,76.667013
764,1650574321765,76.980722
765,1650574321787,77.010802
766,1650574321818,77.040024
767,1650574321968,77.188054
768,1650574322048,77.273174
769,1650574322062,77.285551
770,1650574322240,77.458202
771,1650574322399,77.61686
772,1650574322501,77.71981
773,1650574322535,77.752772
774,1650574322641,77.859628
775,1650574322718,77.941815
776,1650574322860,78.083248
777,1650574322869,78.090017
778,1650574323071,78.287558
779,1650574323081,78.29514
780,1650574323365,78.588921
781,1650574323395,78.616862
782,1650574323484,78.699571
783,1650574323623,78.847185
784,1650574323677,78.897687
785,1650574323706,78.923195
786,1650574323890,79.113563
787,1650574323952,79.171111
788,1650574324033,79.255826
789,1650574324185,79.406635
790,1650574324235,79.453494
791,1650574324319,79.539845
792,1650574324466,79.684858
793,1650574324474,79.692757
794,1650574324554,79.777779
795,1650574324717,79.938314
796,1650574324840,80.060636
797,1650574324864,80.083956
798,1650574325086,80.308742
799,1650574325159,80.376324
800,1650574325264,80.482074
801,1650574325268,80.486237
802,1650574325587,80.811575
803,1650574325598,80.821737
804,1650574325733,80.956083
805,1650574325850,81.075111
806,1650574325912,81.13127
807,1650574326056,81.274873
808,1650574326151,81.372405
809,1650574326175,81.394559
810,1650574326234,81.450423
811,1650574326436,81.656415
812,1650574326600,81.816435
813,1650574326721,81.940158
814,1650574326787,82.011324
815,1650574326867,82.083676
816,1650574326929,82.152079
817,1650574327056,82.27867
818,1650574327161,82.375613
819,1650574327212,82.432095
820,1650574327296,82.510809
821,1650574327344,82.565694
822,1650574327429,82.652907
823,1650574327651,82.866541
824,1650574327652,82.866541
825,1650574327670,82.885783
826,1650574327877,83.094184
827,1650574327902,83.118307
828,1650574328044,83.261842
829,1650574328049,83.26473
830,1650574328297,83.514493
831,1650574328337,83.551436
832,1650574328691,83.909621
833,1650574328917,84.138326
834,1650574329006,84.230853
835,1650574329008,84.230853
836,1650574329008,84.230853
837,1650574329038,84.260267
838,1650574329089,84.307378
839,1650574329230,84.445809
840,1650574329280,84.50531
841,1650574329294,84.517517
842,1650574329608,84.825847
843,1650574329812,85.036752
844,1650574329814,85.036752
845,1650574329819,85.041465
846,1650574329858,85.077715
847,1650574329967,85.189243
848,1650574329991,85.211142
849,1650574330225,85.444868
850,1650574330316,85.530277
851,1650574330366,85.587771
852,1650574330400,85.617099
853,1650574330577,85.801016
854,1650574330593,85.816606
855,1650574330817,86.032692
856,1650574330891,86.111023
857,1650574330977,86.200417
858,1650574331170,86.389067
859,1650574331184,86.403253
860,1650574331290,86.5093
861,1650574331330,86.546726
862,1650574331485,86.698898
863,1650574331579,86.796067
864,1650574331585,86.801762
865,1650574331769,86.991672
866,1650574331784,87.007014
867,1650574331909,87.131492
868,1650574331975,87.19171
869,1650574332103,87.320746
870,1650574332134,87.347952
871,1650574332402,87.616989
872,1650574332535,87.745653
873,1650574332564,87.782828
874,1650574332567,87.785862
875,1650574332831,88.051511
876,1650574332856,88.075755
877,1650574332911,88.126646
878,1650574333061,88.285012
879,1650574333113,88.33203
880,1650574333227,88.448844
881,1650574333346,88.568815
882,1650574333363,88.583705
883,1650574333628,88.849144
884,1650574333670,88.888586
885,1650574333695,88.911637
886,1650574333816,89.03381
887,1650574333955,89.171896
888,1650574334001,89.224425
889,1650574334110,89.323795
890,1650574334141,89.363871
891,1650574334434,89.655804
892,1650574334486,89.701959
893,1650574334628,89.843348
894,1650574334643,89.858488
895,1650574334812,90.033475
896,1650574334862,90.079852
897,1650574334867,90.084645
898,1650574335106,90.326479
899,1650574335109,90.326479
900,1650574335247,90.46402
901,1650574335282,90.494542
902,1650574335374,90.593159
903,1650574335478,90.698259
904,1650574335651,90.86869
905,1650574335656,90.871799
906,1650574335910,91.128252
907,1650574335954,91.16846
908,1650574335962,91.176179
909,1650574336093,91.317025
910,1650574336163,91.378458
911,1650574336343,91.556762
912,1650574336364,91.586968
913,1650574336624,91.847587
914,1650574336713,91.928665
915,1650574336773,91.995358
916,1650574336891,92.114841
917,1650574336933,92.152393
918,1650574337085,92.302248
919,1650574337118,92.332957
920,1650574337192,92.410618
921,1650574337253,92.467886
922,1650574337478,92.695034
923,1650574337562,92.78386
924,1650574337660,92.883072
925,1650574337663,92.886766
926,1650574337816,93.038401
927,1650574337926,93.135295
928,1650574337970,93.190191
929,1650574338053,93.276553
930,1650574338345,93.567653
931,1650574338354,93.574585
932,1650574338387,93.60524
933,1650574338474,93.695639
934,1650574338618,93.839088
935,1650574338778,93.996589
936,1650574338798,94.016434
937,1650574338927,94.1447
938,1650574339129,94.351276
939,1650574339167,94.387555
940,1650574339227,94.441168
941,1650574339380,94.602643
942,1650574339466,94.682689
943,1650574339598,94.814015
944,1650574339650,94.873729
945,1650574339800,95.022241
946,1650574339889,95.112685
947,1650574339942,95.16265
948,1650574340151,95.365667
949,1650574340177,95.399698
950,1650574340263,95.478204
951,1650574340271,95.486223
952,1650574340447,95.668662
953,1650574340455,95.675784
954,1650574340725,95.944804
955,1650574340785,96.001018
956,1650574340849,96.070029
957,1650574340979,96.199734
958,1650574340982,96.199734
959,1650574341100,96.32201
960,1650574341148,96.365586
961,1650574341428,96.644532
962,1650574341469,96.692729
963,1650574341558,96.773623
964,1650574341701,96.918275
965,1650574341757,96.979385
966,1650574341873,97.096238
967,1650574342044,97.260891
968,1650574342046,97.260891
969,1650574342202,97.420221
970,1650574342234,97.448764
971,1650574342359,97.574497
972,1650574342366,97.582054
973,1650574342636,97.850517
974,1650574342672,97.895437
975,1650574342710,97.92836
976,1650574342845,98.063648
977,1650574342852,98.070459
978,1650574343126,98.343667
