frame,timestamp_world,timestamp_video,person,participantes,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650575653065,0.621349,0,executor,0.0000048933793550531846,2.8909818539091248e-8,1.447177488955731e-9,0.00004163194535067305,0.9993298053741455,1.7975948196635727e-7,0.0006233583553694189,0
1,1650575653356,0.909163,0,executor,0.0000013515873433789238,1.009763579418177e-7,3.327139724753486e-13,0.000011556070603546686,0.9999866485595703,5.071992958960436e-8,5.965888476566761e-7,0
2,1650575653801,1.351307,0,executor,0.0001716355764074251,0.000025374885808560066,3.3493911644200125e-8,0.000014743976862519048,0.9996767640113831,0.000003880949861923,0.00010758967255242169,0
3,1650575654122,1.679151,0,executor,0.00001559345946589019,1.1098175178858583e-7,6.36471597648125e-10,0.0000033196604363183724,0.9996934533119202,0.000011852598618133925,0.0002756975300144404,0
4,1650575654311,1.864202,0,executor,0.00008696041186340153,0.0000026506388621783117,1.7229038196120428e-9,0.000043540261685848236,0.9998259544372559,0.00001200351289298851,0.000028711538107017986,0
5,1650575654626,2.185985,0,executor,8.049633493101283e-7,4.99133667730689e-9,6.396138393233164e-12,2.473211395681574e-7,0.9999966621398926,1.0968702213176584e-7,0.000002239315335827996,0
6,1650575654852,2.404014,0,executor,6.148636710889832e-9,3.963013727945053e-13,1.1326483066070089e-14,2.3513987201795317e-8,1,4.478400705831831e-10,4.898978644973795e-8,0
7,1650575654955,2.50799,0,executor,6.021228848851479e-9,5.368125648858024e-13,9.191809097718051e-14,2.679725774612507e-8,1,1.128118376492182e-9,1.3353674432892149e-7,0
8,1650575655128,2.678576,0,executor,0.000015906118278508075,9.049692419049737e-12,7.53059694602598e-8,0.000001206226329486526,0.9999814033508301,0.0000011585381116674398,3.044540619612235e-7,0
9,1650575655359,2.911999,0,executor,0.00024973033578135073,1.269753080457292e-9,6.193632846179797e-13,0.000002908932174250367,0.9997473359107971,4.581174550821743e-9,4.093073613375964e-8,0
10,1650575655846,3.401614,0,executor,0.0066152531653642654,5.606748572362097e-12,5.602309935404115e-11,0.000003980308520112885,0.9933560490608215,0.000024647830286994576,2.7424222892591388e-9,0
11,1650575655855,3.401614,0,executor,0.0011824932880699635,1.3714358537697535e-9,1.9237594850451956e-10,0.00006570268305949867,0.9987260103225708,0.000025708337489049882,2.2038888047859473e-8,0
12,1650575656224,3.781592,0,executor,0.005256200209259987,0.00028107286198064685,2.4864698744408997e-8,0.0007499645580537617,0.992897629737854,0.0008064027642831206,0.000008732326932658907,0
