frame,timestamp_world,timestamp_video,person,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650833487346,1.239205,0,0.00004212330895825289,0.0000022908957362233195,8.933751161066539e-8,0.01060345396399498,0.0006260747904889286,0.9887060523033142,0.000020147255781921558,0
1,1650833487392,1.239205,0,0.0019029492978006601,0.0029687918722629547,0.000010762282727228012,0.8406615853309631,0.02998492307960987,0.12441696226596832,0.000054012944019632414,0
2,1650833487496,1.387706
3,1650833487576,1.471644,0,1.3472521231960854e-7,4.7235968736458744e-7,9.999910162150627e-7,0.0036877337843179703,0.0025446827057749033,0.993550717830658,0.00021524123440030962,0
4,1650833487624,1.525193
5,1650833487733,1.626286
6,1650833487799,1.698961
7,1650833487915,1.816177
8,1650833488014,1.916262
9,1650833488153,2.05415
10,1650833488225,2.120171
11,1650833488361,2.25578
12,1650833488389,2.282462
13,1650833488535,2.425858
14,1650833488656,2.549301
15,1650833488739,2.635863
16,1650833488828,2.728345
17,1650833488989,2.885636
18,1650833489147,3.043238
19,1650833489150,3.043238
20,1650833489228,3.127959
21,1650833489318,3.209868
22,1650833489412,3.306861
23,1650833489615,3.515185
24,1650833489720,3.612333
25,1650833489722,3.612333
26,1650833489894,3.79221
27,1650833489920,3.79221
28,1650833490149,4.048237
29,1650833490631,4.524729,0,1.4403782699901058e-7,8.276329621637046e-11,2.2161051205921156e-12,1.0417630846859538e-7,0.9999775886535645,0.000022006552171660587,4.0656274791217584e-7,0
30,1650833490662,4.562861,0,9.982012727505207e-8,1.4271665793597066e-10,1.808008495522706e-12,1.2469368471101916e-7,0.9999699592590332,0.000029078668376314454,8.965614597400418e-7,0
31,1650833490880,4.773973,0,1.5133068131945038e-8,5.677821927896343e-12,1.2466980225944724e-10,9.743315558807808e-7,0.9999160766601562,0.00008266283111879602,2.7767160304392746e-7,0
32,1650833491117,5.013248,0,7.97402663010871e-7,1.585314102214852e-8,7.969906956617478e-10,0.00023537651577498764,0.9997349381446838,4.493482208545174e-8,0.00002907034649979323,0
32,1650833491117,5.013248,1,6.160067869132035e-7,2.448838687385546e-9,1.0999663402344595e-8,0.0000016062083432188956,0.9883546233177185,0.011608975008130074,0.00003432130688452162,0
33,1650833491210,5.109873,0,8.26188728542121e-10,7.374437172025239e-11,1.335406818356007e-14,0.000004301477019907907,0.999995231628418,3.0903704595353076e-10,7.950888658569966e-8,0
34,1650833491567,5.468054,0,3.877227428006336e-8,2.5115127755270805e-7,9.586107949099976e-12,0.000053737119742436334,0.9998870491981506,2.3569853624394455e-8,0.00005904678619117476,0
34,1650833491567,5.468054,1,0.0000010326742767574615,3.3602756133177536e-8,2.6887292739474766e-11,4.90323543544946e-7,0.9999623894691467,0.000014422360436583403,0.000021731870219809934,0
35,1650833491790,5.685004,0,4.186085789115168e-8,2.3591867348571327e-10,3.154269109361535e-13,2.3025101825169259e-7,0.9999980926513672,3.4021158512587135e-7,0.0000010509206731512677,0
35,1650833491790,5.685004,1,0.000003170971694999025,2.181411389301502e-7,2.932452197734747e-11,0.0002642887702677399,0.9997010827064514,9.447293791708944e-7,0.00003022314740519505,0
36,1650833491965,5.866358,0,4.147946697230509e-8,9.798579725384116e-9,9.25434867626862e-11,0.00000561890919925645,0.999205470085144,0.0006976091535761952,0.00009124112693825737,0
37,1650833492156,6.052446,0,1.2495674184265226e-7,1.0085696861006355e-10,1.797407500614412e-10,8.815508181214682e-7,0.9944570064544678,0.005225395318120718,0.0003166156238876283,0
38,1650833492421,6.318648,0,1.8401438239834533e-7,1.41000644320044e-12,1.1585444409378809e-11,1.3148290789466444e-10,0.9991682171821594,0.0006332304328680038,0.0001981808600248769,0
