frame,timestamp_world,timestamp_video,person,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650838267473,0.542171,0,0.00002197676440118812,2.1626886947956336e-8,1.835059038057807e-8,9.648025525166304e-7,0.9999104142189026,0.00006575920997420326,0.0000011260960945946863,0
1,1650838267672,0.747163,0,7.000109008004074e-7,6.003908481488907e-10,1.409251382256116e-9,1.8917909017091006e-7,0.9999852776527405,0.000012946590686624404,9.661440572017455e-7,0
2,1650838267880,0.949256,0,4.659722208089079e-7,4.184824708985957e-10,2.9551927571702663e-10,1.3930814191098762e-7,0.9999980926513672,0.0000011520193083924823,1.1999594562439597e-7,0
3,1650838268104,1.174922,0,1.5398948960410053e-7,9.542395346118226e-11,3.2243697295486484e-11,8.632063952518365e-8,0.9999990463256836,3.892990605436353e-7,1.6664861846038548e-7,0
4,1650838268279,1.3478,0,0.0015234971651807427,3.5461332004160795e-7,2.6376698603058912e-9,0.000010528369784879033,0.9984534382820129,0.000009417364708497189,0.000002692958560146508,0
5,1650838268487,1.56017,0,4.6054893232394534e-8,3.4774266799431075e-10,2.678798155519857e-12,1.7434871324439882e-7,0.9999961853027344,0.0000037057784538774285,3.590169228573359e-7,0
6,1650838268646,1.717014,0,1.1630361740344597e-7,3.4513841437600057e-12,1.4647789274915834e-12,1.392797965849013e-8,0.9999980926513672,4.041255010633904e-7,0.0000011809303259724402,0
7,1650838268818,1.884629,0,0.0002270400000270456,2.4958859867751926e-8,4.754359683722953e-10,1.2412624528224114e-7,0.9996441602706909,0.00012291087477933615,0.000005635126854031114,0
8,1650838269050,2.118968,0,2.494352031590097e-7,2.804704801739888e-10,5.914998092021451e-12,4.401814379662028e-8,0.999992847442627,9.600729526937357e-7,0.000006067640697438037,0
9,1650838269172,2.241839,0,4.969935503140732e-7,2.837511059450293e-10,3.157239400475298e-11,1.2837171325941199e-8,0.999913215637207,0.0000832268051453866,0.0000031929225769999903,0
10,1650838269434,2.504618,0,0.000009747851436259225,4.833934141856844e-8,1.6179434181307073e-10,2.7529458179742505e-7,0.9999403953552246,0.00004173629349679686,0.000008046664333960507,0
11,1650838269597,2.665411,0,9.505149556332526e-9,3.244085555742515e-10,2.026248335784686e-10,2.5068882791856595e-7,0.9999938011169434,0.0000050801195357053075,8.526940291631036e-7,0
12,1650838269732,2.799864,0,1.1073405659089985e-7,7.555968351002917e-11,1.0605334969590596e-12,2.7942899105681818e-9,0.9999933838844299,0.000004866746166953817,0.0000016247896610366297,0
13,1650838269812,2.884272
14,1650838269862,2.928327,0,0.016213083639740944,0.00015403018915094435,0.00006131612462922931,0.000004220812570565613,0.6197032332420349,0.36384323239326477,0.000020921213945257477,0
15,1650838269875,2.941967
16,1650838270010,3.075747
17,1650838270310,3.380795,0,9.212366762767488e-7,2.017667366516207e-9,7.870121915276584e-11,0.000004730376986117335,0.9994475245475769,0.0005462041590362787,4.1604465650380007e-7,0
18,1650838270456,3.528937,0,0.00014429388102144003,0.000008961111234384589,1.7427820964144303e-8,0.00002504590702301357,0.993603527545929,0.00618903199210763,0.000029223250749055296,0
19,1650838270566,3.639452,0,0.000005787484951724764,6.767834737075873e-9,1.0641005854239438e-9,0.000008354811143362895,0.9998598694801331,0.00012103524204576388,0.000005120414698467357,0
20,1650838270570,3.643834
21,1650838271000,4.070116,0,0.0000016592356359979021,1.7258585185975228e-11,4.996110729987846e-12,0.0000014565423498424934,0.9999971389770508,1.3479166227625683e-7,4.4029260237721246e-8,0
22,1650838271007,4.070116,0,5.945494763182069e-7,1.1200250796261635e-11,1.2406818628019067e-11,5.67893152947363e-7,0.9999980926513672,9.642413942856365e-7,5.8504916466972645e-8,0
23,1650838271296,4.365017,0,4.761423042509705e-7,3.489834506445466e-12,5.567945735550361e-13,6.659170708189777e-7,0.9999990463256836,3.25324656103021e-8,2.2163364477023606e-9,0
24,1650838271510,4.581406,0,0.0000144706818900886,5.1361452868547985e-9,2.5176165596718647e-9,0.00019437599985394627,0.999783992767334,0.000006900722382852109,3.9899609305393824e-7,0
25,1650838271674,4.743151,0,0.00000616030365563347,5.320319740320656e-9,1.9134409334764513e-10,0.002480250783264637,0.9935223460197449,0.003990646917372942,6.001836254654336e-7,0
26,1650838271862,4.936744,0,0.00001848271131166257,6.929805618227647e-10,0.0000010705815611800062,0.005436660256236792,0.11421361565589905,0.8803154826164246,0.000014904961972206365,0
27,1650838272021,5.09314,0,0.0000019885474102920853,8.483919122781458e-11,9.01577493550576e-7,0.002021102700382471,0.8986562490463257,0.09931959211826324,1.0089588897699286e-7,0
28,1650838272181,5.252802,0,5.865616685696295e-7,2.350867278622104e-10,0.000001907532805489609,0.00013334672257769853,0.9899643659591675,0.009898645803332329,0.0000011771736581067671,0
29,1650838272366,5.433132,0,7.952980354275496e-7,7.117337386119971e-9,0.000022064292352297343,0.0032885754480957985,0.9159910082817078,0.08068955689668655,0.000007953853128128685,0
