frame,timestamp_world,timestamp_video,person,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650327154786,0.409394
1,1650327154922,0.544334
2,1650327155176,0.799445
3,1650327155373,1.001328
4,1650327155483,1.102968,0,0.00008166450425051153,0.000001293813966185553,5.651870527145775e-9,0.000006253671017475426,0.9995852708816528,0.0003167548275087029,0.000008724894541956019,0
5,1650327155512,1.140624
6,1650327156253,1.874427,0,0.0000032764030493126484,2.299109524983578e-8,2.291831968648239e-8,0.000014461922546615824,0.9998417496681213,0.00007293517410289496,0.00006754518835805357,0
7,1650327156281,1.874427,0,0.000003503271727822721,7.409461488805391e-8,1.9395930195287292e-8,0.000057299010222777724,0.9998293519020081,0.000027118117941427045,0.00008256381988758221,0
8,1650327156454,2.079896,0,0.000016029509424697608,2.2437578195422248e-7,4.304680611966205e-9,0.0000027655271424009698,0.9998751282691956,0.000006080457296775421,0.00009996287553803995,0
9,1650327157003,2.622033,0,0.000015357249139924534,2.667305238901463e-7,3.225303080167663e-10,0.0000011300960522930836,0.9999194145202637,0.000001918968337122351,0.00006214829772943631,0
10,1650327157459,3.078357,0,0.0001341669849352911,0.0000019472261101327604,3.5184735125426414e-9,0.0000021718169591622427,0.9996491074562073,0.00006431559449993074,0.000148362189065665,0
11,1650327157463,3.078357,0,0.00003706883217091672,7.968167210492538e-7,8.383835986558452e-11,0.20241627097129822,0.7943129539489746,0.003103721421211958,0.0001292746892431751,0
11,1650327157463,3.078357,1,0.000049816644605016336,1.2396191095831455e-7,9.202373973948852e-9,0.000004843381702812621,0.9991544485092163,0.00003851969086099416,0.0007522142259404063,0
12,1650327157823,3.444193,0,1.5049907631237147e-7,2.1652605042277173e-8,1.3353816719074985e-8,0.000013181862414057832,0.999883234500885,0.000007252474006236298,0.00009606550156604499,0
12,1650327157823,3.444193,1,0.000009557417797623202,1.5456487290066434e-7,6.20537732309856e-10,0.00004886345050181262,0.9995604753494263,0.000009181870154861826,0.0003717801009770483,0
13,1650327158071,3.692962,0,2.6299082023228948e-8,5.59814083977983e-10,3.47185474813827e-11,0.00014123173605185002,0.999824583530426,3.4195359877031706e-9,0.00003407900294405408,0
13,1650327158071,3.692962,1,0.000021924934117123485,6.096291116364227e-8,5.739451691688657e-10,0.000009275904631067533,0.9999127388000488,0.000008116261597024277,0.00004778417860507034,0
14,1650327158456,4.079768,0,0.00000266428105533123,8.343531021637318e-8,1.5329237879058155e-9,0.000052097064326517284,0.9997749924659729,0.00016320306167472154,0.000006798584763600957,0
14,1650327158456,4.079768,1,0.0007686256431043148,7.719685868323722e-7,0.000005641723873850424,0.00000851292770676082,0.9972747564315796,0.0011615001130849123,0.0007802550098858774,0
15,1650327158741,4.361662,0,4.2986521009424905e-9,1.9854611010838852e-11,1.0803856724181382e-12,5.225645054451888e-7,0.9999990463256836,3.520432017012354e-7,2.65846882285814e-8,0
15,1650327158741,4.361662,1,0.00002062168459815439,4.751864679519713e-8,3.742419707464251e-8,1.0976622633052102e-7,0.9990825653076172,0.0008529555052518845,0.00004368122972664423,0
16,1650327159188,4.815172,0,1.486969303243768e-8,1.4787865376675313e-11,2.7529210465046527e-13,4.605519965394933e-9,0.9999613761901855,6.169832431623945e-7,0.000038022426451789215,0
16,1650327159188,4.815172,1,0.00002666078034962993,1.7818224762322643e-7,0.00001049927686835872,1.749645583970505e-8,0.8644778728485107,0.13534554839134216,0.00013915938325226307,0
17,1650327159661,5.282695,0,0.000004489556886255741,1.8701857129599375e-7,1.5924900287345167e-9,0.00016600462549831718,0.44402387738227844,0.5558044910430908,0.0000010937177421510569,0
18,1650327159882,5.505896,0,0.03317268565297127,0.00061503064353019,2.318862897254803e-7,0.2852374017238617,0.020386192947626114,0.6599024534225464,0.0006860677967779338,0
