frame,timestamp_world,timestamp_video,person,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650327765673,0.648872,0,0.00009266931738238782,1.3514693364413688e-7,8.785572269687236e-9,0.000001515827648290724,0.9996052384376526,0.00029087625443935394,0.000009564269021211658,0
1,1650327765679,0.648872,0,0.0000617314872215502,8.148290930876101e-8,6.94860347039139e-9,0.0000010218758461633115,0.9998011589050293,0.00012975609570275992,0.000006239829417609144,0
2,1650327765937,0.914365,0,0.0000027268717985862168,2.4576446433499655e-10,1.0082470414118916e-9,2.58577102840718e-7,0.999936580657959,0.000058931247622240335,0.0000013747977618550067,0
3,1650327766159,1.137957,0,0.000030120152587187476,1.5926941543398243e-8,4.799946218270179e-9,5.831787461829663e-7,0.9991616606712341,0.0008019189117476344,0.0000059321550907043274,0
4,1650327766373,1.345896,0,0.000009693643733044155,2.4743691540152213e-8,1.4564519368320816e-8,0.0000016793782151580672,0.9999204277992249,0.000053385960200103,0.000015123085177037865,0
5,1650327766703,1.681637,0,0.000029808326871716417,9.44854292583841e-8,7.992887844920915e-7,0.00001651979619055055,0.9996660351753235,0.00004837011147174053,0.00023838639026507735,0
6,1650327766860,1.836745,0,0.000011726750926754903,7.540200641642514e-8,0.000004323495431890478,0.00008244198397733271,0.9996424317359924,0.00015394101501442492,0.00010512964945519343,0
7,1650327766862,1.836745,0,0.000005608652372757206,7.116085942726613e-9,0.000005493305252457503,0.0001313393731834367,0.999367892742157,0.00002176890666305553,0.00046800708514638245,0
8,1650327767067,2.048027,0,0.00015471399819944054,9.467323707212927e-7,0.000029389777409960516,0.00006911107630003244,0.9993505477905273,0.0003346325538586825,0.00006072519681765698,0
9,1650327767291,2.265178,0,0.0000025455090053583262,3.9105603200084715e-9,0.0000021645103061018744,0.000011591017937462311,0.9998751282691956,0.00009641348879085854,0.000012352183148323093,0
10,1650327767435,2.409241,0,0.0004273749073036015,0.000001190568241327128,0.00015196208551060408,0.00109413405880332,0.9965372681617737,0.001294142217375338,0.000493970699608326,0
11,1650327767611,2.591101,0,0.00021871273929718882,0.000011103031283710152,0.00014881923561915755,0.0005461463588289917,0.9963734149932861,0.0023555424995720387,0.0003461792948655784,0
12,1650327767871,2.851966,0,0.0005460138781927526,0.000008356291800737381,0.00009164684888673946,0.00021555776766035706,0.9902539849281311,0.0015608669491484761,0.007323660887777805,0
