frame,timestamp_world,timestamp_video,person,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650575942370,1.015234,0,0.0000437508751929272,0.000051193688705097884,2.481403103826718e-11,0.000024420196496066637,0.9998021721839905,0.00007827905938029289,2.969337913327763e-7,0
1,1650575942746,1.397094,0,0.000028676182409981266,0.000028214792109793052,1.9817373436703534e-11,0.000017044469132088125,0.9998593330383301,0.00006652447336819023,2.023624432467841e-7,0
2,1650575942774,1.397094,0,0.00002026684524025768,0.000014849005310679786,1.7844653532606003e-10,0.00005062318450654857,0.9998989105224609,0.00001440894357074285,0.0000011176581438121502,0
3,1650575943197,1.846203,0,0.000059708505432354286,0.0002888236485887319,3.894736477771943e-10,0.00009204378875438124,0.9987022876739502,0.0008214848930947483,0.00003558693788363598,0
4,1650575943224,1.870809,0,0.00001200605220219586,0.000004746665126731386,1.7810242169957746e-10,0.000025929904950316995,0.999927282333374,0.000029771503250231035,3.590363633065863e-7,0
4,1650575943224,1.870809,1,0.00003664500400191173,9.86472628028423e-7,0.0000011730194273695815,0.2953619062900543,0.032009802758693695,0.672552227973938,0.000037359724956331775,0
5,1650575943466,2.113584,0,0.000042761541408253834,0.000007194458248704905,3.357393807412734e-10,0.000049229358410229906,0.9998760223388672,0.000014685400856251363,0.000010231898158963304,0
6,1650575943732,2.379894,0,0.0000019278047602711013,0.0000019222388800699264,4.091651323312462e-11,0.000018495422409614548,0.9999444484710693,0.000031073985155671835,0.0000020831350866501452,0
7,1650575943950,2.600469,0,0.00014362527872435749,0.000028207072318764403,9.273907752849198e-10,0.000024619153919047676,0.9996455311775208,0.00011824823741335422,0.00003968210512539372,0
8,1650575944249,2.897412,0,0.000023076128854881972,0.000005953139861958334,4.674599596299345e-10,0.00003433503661653958,0.9998398423194885,0.00007582530088257045,0.000021013300283811986,0
9,1650575944634,3.284802,0,0.000009919444892148022,7.261444920914073e-7,7.609742280756393e-10,0.0012759731616824865,0.9986900687217712,1.8608433549616166e-7,0.00002317086727998685,0
9,1650575944634,3.284802,1,0.0027926196344196796,0.000048649832024239004,0.000002320764224350569,0.0007533134776167572,0.9464380145072937,0.04796217754483223,0.0020030420273542404,0
10,1650575944990,3.642508,0,0.0007131114834919572,0.00007937884947750717,1.6928714785535703e-7,0.04894503951072693,0.9398950338363647,0.009852185845375061,0.0005151087534613907,0
10,1650575944990,3.642508,1,0.001335506676696241,0.000017378948541590944,0.000010344163456466049,0.0391671247780323,0.925883948802948,0.033165451139211655,0.00042031961493194103,0
