frame,timestamp_world,timestamp_video,person,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650708248430,0.401854,0,3.110681134899096e-8,3.0637815201517427e-11,1.8602066501755e-12,0.0000014041962685951148,0.9999628067016602,0.00003584117439459078,2.6375861494898345e-8,0
0,1650708248430,0.401854,1,0.0006280150264501572,0.00001565404272696469,2.797582965285983e-7,0.0010031695710495114,0.914836049079895,0.08348855376243591,0.000028355922040645964,0
1,1650708248743,0.709289,0,2.7165810934093315e-8,4.622601130002679e-13,1.3130626143678659e-13,1.9779545823439548e-7,0.9999790787696838,0.000021244071831461042,6.534907281974256e-9,0
1,1650708248743,0.709289,1,0.0005902500706724823,0.0004234295920468867,0.0000010377642638559337,0.0010091594886034727,0.9615986943244934,0.03516453877091408,0.0012130716349929571,0
2,1650708248988,0.956399,0,3.9166608845064843e-10,4.1425004160440537e-13,2.883363849331272e-14,2.4282053345814347e-7,0.9999980926513672,0.0000020407708234415622,6.249845085903871e-9,0
2,1650708248988,0.956399,1,0.0035255150869488716,0.0027937255799770355,0.00001964419789146632,0.0030588405206799507,0.7299200296401978,0.25754693150520325,0.003135271370410919,0
3,1650708249235,1.205087,0,0.0008036149083636701,0.0007641552947461605,9.53731046138273e-7,0.00040544942021369934,0.7227033376693726,0.2752252519130707,0.00009717933426145464,0
3,1650708249235,1.205087,1,1.4794101499404633e-9,3.365549484067587e-13,1.3335807423766688e-15,8.199437218081584e-8,0.9999990463256836,8.692645678820554e-7,6.960620968499143e-10,0
4,1650708249606,1.577345,0,0.00002172208951378707,0.000001465148329771182,0.0000012148863106631325,0.00010709290654631332,0.2893593907356262,0.7105026841163635,0.0000066407956182956696,0
4,1650708249606,1.577345,1,0.0000031043498438521056,1.0697455365971109e-8,9.256061889173495e-11,0.00005706544834538363,0.9999361038208008,0.0000033217324926226866,5.711390826945717e-7,0
5,1650708249622,1.590659,0,0.0006861258298158646,0.000018394563085166737,0.000001301812972087646,0.000483890762552619,0.949596643447876,0.04910547286272049,0.00010813520202646032,0
5,1650708249622,1.590659,1,0.0000010975504665111657,6.440763894444146e-11,8.913189630810336e-12,0.000009083900295081548,0.9999856948852539,0.000004183369128440972,6.657401740994828e-8,0
6,1650708249867,1.839031,0,1.3086274464058079e-7,1.112738443054262e-10,3.852013499838769e-11,0.000003548224640326225,0.9994008541107178,0.0005952497594989836,4.420470247623598e-7,0
6,1650708249867,1.839031,1,0.0006817071116529405,0.000017585005480214022,0.0000011811661124738748,0.0003108306264039129,0.9822669625282288,0.01635809615254402,0.00036349412403069437,0
7,1650708250137,2.107455,0,0.000030138875445118174,1.4810539994414285e-7,1.2550094652397092e-7,0.00005201416934141889,0.9962899684906006,0.0035476635675877333,0.0000797877146396786,0
7,1650708250137,2.107455,1,0.000003807109578701784,2.5024879390933563e-10,1.3281086300165335e-11,0.000003217882976969122,0.9999766945838928,0.000016401041648350656,6.189784329535541e-8,0
8,1650708250167,2.134677,0,0.0004233884683344513,3.549726272922271e-7,6.779861223549233e-7,0.00005247823355603032,0.9868658185005188,0.012469828128814697,0.00018737542268354446,0
8,1650708250167,2.134677,1,0.00006513157131848857,3.283936234055318e-9,2.143874411331126e-9,0.00002137710907845758,0.9961733818054199,0.00373805221170187,0.000001989209977182327,0
9,1650708250325,2.291546,0,0.0022536127362400293,0.00002811713784467429,7.454885917468346e-7,0.00046527746599167585,0.9517537951469421,0.04537305608391762,0.0001252922957064584,0
9,1650708250325,2.291546,1,4.3751487055487814e-7,9.523087179941214e-11,5.815043238599493e-11,0.000004514847660175292,0.9996257424354553,0.0003693010366987437,1.577782704487163e-8,0
10,1650708250487,2.461607,0,0.000008305176379508339,3.646216555353021e-7,8.99709418078487e-10,0.00003975115396315232,0.9998107552528381,0.00013971389853395522,0.000001017618274090637,0
10,1650708250487,2.461607,1,0.00002342559673707001,0.0003958464367315173,0.000022012836780049838,0.0008155391551554203,0.5464576482772827,0.44924962520599365,0.0030359486117959023,0
11,1650708250670,2.638088,0,0.0004017437167931348,0.00003278120857430622,7.65617130582541e-7,0.0005557180265896022,0.903974175453186,0.0947519913315773,0.00028294167714193463,0
12,1650708250748,2.722837,0,0.00001985080052691046,0.0000031946410672389902,4.879284087877522e-9,0.00006424081220757216,0.9988486170768738,0.0010577394859865308,0.0000064651103457435966,0
13,1650708250895,2.867582,0,0.000105315848486498,0.0000023435868570231833,3.6841434347678614e-9,0.0000515440187882632,0.9981401562690735,0.0016937508480623364,0.000006703504368488211,0
14,1650708251141,3.115525,0,0.00007064229430397972,0.000001238547724824457,9.388178012770254e-10,0.000022021453332854435,0.9994274973869324,0.00047247641487047076,0.0000061528480728156865,0
15,1650708251327,3.297936,0,0.00013192775077186525,0.0000022822077880846336,3.962080441510807e-9,0.00009216300531988963,0.9983905553817749,0.0012857482070103288,0.00009712005703477189,0
16,1650708251349,3.317477,0,0.00013192775077186525,0.0000022822077880846336,3.962080441510807e-9,0.00009216300531988963,0.9983905553817749,0.0012857482070103288,0.00009712005703477189,0
17,1650708251496,3.46226,0,0.00007372874824795872,0.000002044294888037257,1.00509012224137e-9,0.0000693310284987092,0.9993712902069092,0.0004668616456910968,0.000016619809684925713,0
18,1650708251646,3.611532,0,0.0004469214181881398,0.00007016114250291139,1.648608893844994e-8,0.00038303961628116667,0.9973147511482239,0.001758095808327198,0.000026876783522311598,0
19,1650708251801,3.774116,0,0.00009092046093428507,0.000010783446668938268,2.05243022577406e-9,0.0002562264271546155,0.9993207454681396,0.00030512030934914947,0.000016086414689198136,0
20,1650708251920,3.895067,0,0.000024891303837648593,0.0000017060420987036196,4.0466824335894103e-10,0.00004465930032893084,0.9996996521949768,0.00022213476768229157,0.000006895095793879591,0
21,1650708252117,4.087037,0,0.00009817457612371072,0.0000106196139313397,3.0095121950068915e-9,0.00007655588706256822,0.9991430640220642,0.0006592007121071219,0.000012620141205843538,0
22,1650708252271,4.238901,0,0.0013975526671856642,0.00000815148996480275,1.9499493575381166e-8,0.000005408651304605883,0.9687128067016602,0.029554367065429688,0.00032185250893235207,0
23,1650708252409,4.376316,0,0.000552367651835084,0.0000011351648936397396,4.115271678983845e-9,0.0000026146331038034987,0.9782117009162903,0.021100718528032303,0.0001315746922045946,0
24,1650708252512,4.482525,0,0.00041900688665919006,0.000013657379895448685,4.323450930598938e-9,0.00001107530806621071,0.9967648983001709,0.0026846877299249172,0.00010666201706044376,0
25,1650708252706,4.680773,0,0.0000510480094817467,0.0000012973715683983755,7.806896240580841e-10,0.000015025253560452256,0.9990115761756897,0.0009135717991739511,0.000007710801583016291,0
26,1650708252857,4.830936,0,0.00008678090671310201,0.0000015247799183271127,0.000002882409944504616,0.00004439865369931795,0.9935969114303589,0.0027626946102827787,0.003504837164655328,0
27,1650708253062,5.029591,0,0.00003972092235926539,3.9662518247496337e-7,8.249050438280392e-7,0.00007447447569575161,0.9989400506019592,0.00018058542627841234,0.0007637921953573823,0
28,1650708253147,5.117473,0,0.00011754123988794163,0.00001913384949148167,2.7396354074227247e-9,0.00016189379675779492,0.9966981410980225,0.0029096719808876514,0.00009337814117316157,0
29,1650708253470,5.435996,0,0.0008010510937310755,0.0000550546137674246,1.4431785544388731e-8,0.00014931191981304437,0.9946948289871216,0.004113184288144112,0.0001866149832494557,0
30,1650708253591,5.557292,0,0.00012069312651874498,0.000004367924248072086,9.328530836683058e-9,0.0001323688920820132,0.9954727292060852,0.004104315303266048,0.00016550716827623546,0
