frame,timestamp_world,timestamp_video,person,participantes,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650708880762,0.367233,,executor,,,,,,,,
1,1650708880883,0.489037,,executor,,,,,,,,
2,1650708880963,0.561825,,executor,,,,,,,,
3,1650708881102,0.700187,,executor,,,,,,,,
4,1650708881344,0.944271,,executor,,,,,,,,
5,1650708881444,1.047983,,executor,,,,,,,,
6,1650708881713,1.315823,,executor,,,,,,,,
7,1650708881798,1.403902,,executor,,,,,,,,
8,1650708881800,1.403902,,executor,,,,,,,,
9,1650708881918,1.52183,,executor,,,,,,,,
10,1650708882078,1.681923,,executor,,,,,,,,
11,1650708882242,1.8453,,executor,,,,,,,,
12,1650708882248,1.8453,,executor,,,,,,,,
13,1650708882406,2.00514,,executor,,,,,,,,
14,1650708882407,2.00514,,executor,,,,,,,,
15,1650708882635,2.235109,,executor,,,,,,,,
16,1650708882809,2.406799,,executor,,,,,,,,
17,1650708882817,2.406799,,executor,,,,,,,,
18,1650708883063,2.662955,,executor,,,,,,,,
19,1650708883067,2.662955,,executor,,,,,,,,
20,1650708883123,2.729246,,executor,,,,,,,,
21,1650708883125,2.729246,,executor,,,,,,,,
22,1650708883286,2.888161,,executor,,,,,,,,
23,1650708883350,2.948454,,executor,,,,,,,,
24,1650708883537,3.14111,,executor,,,,,,,,
25,1650708883537,3.14111,,executor,,,,,,,,
26,1650708883721,3.312593,,executor,,,,,,,,
27,1650708883806,3.406681,,executor,,,,,,,,
28,1650708883806,3.406681,,executor,,,,,,,,
29,1650708883946,3.548453,,executor,,,,,,,,
30,1650708884029,3.634594,,executor,,,,,,,,
31,1650708884105,3.704922,,executor,,,,,,,,
32,1650708884177,3.782301,,executor,,,,,,,,
33,1650708884346,3.949217,,executor,,,,,,,,
34,1650708884436,4.038689,,executor,,,,,,,,
35,1650708884525,4.123337,,executor,,,,,,,,
36,1650708884638,4.237078,,executor,,,,,,,,
37,1650708884731,4.33339,,executor,,,,,,,,
38,1650708884811,4.40422,,executor,,,,,,,,
39,1650708884901,4.500587,,executor,,,,,,,,
40,1650708885032,4.631297,,executor,,,,,,,,
41,1650708885154,4.753922,,executor,,,,,,,,
42,1650708885215,4.820463,,executor,,,,,,,,
43,1650708885419,5.016719,,executor,,,,,,,,
44,1650708885483,5.089246,,executor,,,,,,,,
45,1650708885690,5.288743,,executor,,,,,,,,
46,1650708885742,5.348518,,executor,,,,,,,,
47,1650708885743,5.348518,,executor,,,,,,,,
48,1650708885924,5.523774,,executor,,,,,,,,
49,1650708886019,5.62004,,executor,,,,,,,,
50,1650708886136,5.742599,,executor,,,,,,,,
51,1650708886226,5.82466,,executor,,,,,,,,
52,1650708886302,5.905617,,executor,,,,,,,,
53,1650708886476,6.075547,,executor,,,,,,,,
54,1650708886503,6.100887,,executor,,,,,,,,
55,1650708886661,6.266508,,executor,,,,,,,,
56,1650708886810,6.414441,,executor,,,,,,,,
57,1650708886916,6.52236,,executor,,,,,,,,
58,1650708887065,6.671283,,executor,,,,,,,,
59,1650708887222,6.824909,,executor,,,,,,,,
60,1650708887366,6.967584,,executor,,,,,,,,
61,1650708887425,7.021975,,executor,,,,,,,,
62,1650708887509,7.109198,,executor,,,,,,,,
63,1650708887673,7.269512,,executor,,,,,,,,
64,1650708887734,7.338488,,executor,,,,,,,,
65,1650708887832,7.429032,,executor,,,,,,,,
66,1650708888033,7.634558,,executor,,,,,,,,
67,1650708888158,7.758865,,executor,,,,,,,,
68,1650708888273,7.877006,,executor,,,,,,,,
69,1650708888369,7.973527,,executor,,,,,,,,
70,1650708888480,8.073853,,executor,,,,,,,,
71,1650708888615,8.210402,,executor,,,,,,,,
72,1650708888862,8.458923,,executor,,,,,,,,
73,1650708888871,8.458923,,executor,,,,,,,,
74,1650708888924,8.528179,,executor,,,,,,,,
75,1650708889041,8.645224,,executor,,,,,,,,
76,1650708889218,8.818848,,executor,,,,,,,,
77,1650708889320,8.922381,,executor,,,,,,,,
78,1650708889433,9.038806,,executor,,,,,,,,
79,1650708889519,9.117047,,executor,,,,,,,,
80,1650708889718,9.320135,,executor,,,,,,,,
81,1650708889795,9.402475,,executor,,,,,,,,
82,1650708889937,9.543526,,executor,,,,,,,,
83,1650708890021,9.619822,,executor,,,,,,,,
84,1650708890084,9.690062,,executor,,,,,,,,
85,1650708890205,9.807911,,executor,,,,,,,,
86,1650708890293,9.892234,,executor,,,,,,,,
87,1650708890403,10.003833,,executor,,,,,,,,
88,1650708890477,10.082738,,executor,,,,,,,,
89,1650708890620,10.223855,,executor,,,,,,,,
90,1650708890647,10.250534,,executor,,,,,,,,
91,1650708890894,10.49816,,executor,,,,,,,,
92,1650708890943,10.53812,,executor,,,,,,,,
93,1650708891056,10.657178,,executor,,,,,,,,
94,1650708891153,10.757233,,executor,,,,,,,,
95,1650708891240,10.83701,,executor,,,,,,,,
96,1650708891354,10.94796,,executor,,,,,,,,
97,1650708891433,11.03438,,executor,,,,,,,,
98,1650708891528,11.132516,,executor,,,,,,,,
99,1650708891601,11.200136,,executor,,,,,,,,
100,1650708891799,11.402982,,executor,,,,,,,,
101,1650708891909,11.511983,,executor,,,,,,,,
102,1650708891972,11.572343,,executor,,,,,,,,
103,1650708892129,11.728393,,executor,,,,,,,,
104,1650708892216,11.818712,,executor,,,,,,,,
105,1650708892218,11.818712,,executor,,,,,,,,
106,1650708892329,11.933608,,executor,,,,,,,,
107,1650708892428,12.035187,,executor,,,,,,,,
108,1650708892517,12.115542,,executor,,,,,,,,
109,1650708892649,12.240885,,executor,,,,,,,,
110,1650708892740,12.3425,,executor,,,,,,,,
111,1650708892830,12.434215,,executor,,,,,,,,
112,1650708892904,12.504229,,executor,,,,,,,,
113,1650708893121,12.724925,,executor,,,,,,,,
114,1650708893181,12.779413,,executor,,,,,,,,
115,1650708893401,13.00282,,executor,,,,,,,,
116,1650708893456,13.052613,,executor,,,,,,,,
117,1650708893646,13.249053,,executor,,,,,,,,
118,1650708893835,13.433425,,executor,,,,,,,,
119,1650708893906,13.509271,,executor,,,,,,,,
120,1650708894013,13.617725,,executor,,,,,,,,
121,1650708894109,13.706164,,executor,,,,,,,,
122,1650708894190,13.7925,,executor,,,,,,,,
123,1650708894283,13.889263,,executor,,,,,,,,
124,1650708894445,14.045038,,executor,,,,,,,,
125,1650708894486,14.085316,,executor,,,,,,,,
126,1650708894735,14.333836,,executor,,,,,,,,
127,1650708894809,14.414104,,executor,,,,,,,,
128,1650708894981,14.583408,,executor,,,,,,,,
129,1650708895055,14.647848,,executor,,,,,,,,
130,1650708895224,14.827009,,executor,,,,,,,,
131,1650708895414,15.012084,,executor,,,,,,,,
132,1650708895509,15.107642,,executor,,,,,,,,
133,1650708895633,15.23569,,executor,,,,,,,,
134,1650708895695,15.288853,,executor,,,,,,,,
135,1650708895817,15.415459,,executor,,,,,,,,
136,1650708895963,15.550826,,executor,,,,,,,,
137,1650708896001,15.602287,,executor,,,,,,,,
138,1650708896107,15.713053,,executor,,,,,,,,
139,1650708896227,15.834687,,executor,,,,,,,,
140,1650708896260,15.861021,,executor,,,,,,,,
141,1650708896392,15.989931,,executor,,,,,,,,
142,1650708896585,16.185327,,executor,,,,,,,,
143,1650708896743,16.339185,,executor,,,,,,,,
144,1650708896831,16.431987,,executor,,,,,,,,
145,1650708896891,16.497241,,executor,,,,,,,,
146,1650708897145,16.742412,,executor,,,,,,,,
147,1650708897330,16.933284,,executor,,,,,,,,
148,1650708897551,17.157561,,executor,,,,,,,,
149,1650708897552,17.157561,,executor,,,,,,,,
150,1650708897786,17.38417,,executor,,,,,,,,
151,1650708898032,17.630572,,executor,,,,,,,,
152,1650708898035,17.630572,,executor,,,,,,,,
153,1650708898037,17.630572,,executor,,,,,,,,
154,1650708898155,17.754868,,executor,,,,,,,,
155,1650708898165,17.754868,,executor,,,,,,,,
156,1650708898354,17.958069,,executor,,,,,,,,
157,1650708898428,18.027127,,executor,,,,,,,,
158,1650708898604,18.211244,,executor,,,,,,,,
159,1650708898711,18.307872,,executor,,,,,,,,
160,1650708898768,18.372603,,executor,,,,,,,,
161,1650708898987,18.593884,,executor,,,,,,,,
162,1650708899049,18.650332,,executor,,,,,,,,
163,1650708899247,18.854298,,executor,,,,,,,,
164,1650708899348,18.943091,,executor,,,,,,,,
165,1650708899496,18.943091,,executor,,,,,,,,
166,1650708899516,19.113218,,executor,,,,,,,,
167,1650708899552,19.156041,,executor,,,,,,,,
168,1650708899857,19.457822,,executor,,,,,,,,
169,1650708899957,19.559072,,executor,,,,,,,,
170,1650708900117,19.718102,,executor,,,,,,,,
171,1650708900232,19.834631,,executor,,,,,,,,
172,1650708900591,20.195551,,executor,,,,,,,,
173,1650708900873,20.476293,,executor,,,,,,,,
174,1650708900918,20.517472,,executor,,,,,,,,
175,1650708900962,20.568141,,executor,,,,,,,,
176,1650708901026,20.626999,,executor,,,,,,,,
177,1650708901096,20.69314,,executor,,,,,,,,
178,1650708901286,20.885327,,executor,,,,,,,,
179,1650708901702,21.296021,,executor,,,,,,,,
180,1650708901703,21.296021,,executor,,,,,,,,
181,1650708902066,21.665358,,executor,,,,,,,,
182,1650708902069,21.665358,,executor,,,,,,,,
183,1650708902292,21.897192,,executor,,,,,,,,
184,1650708902297,21.897192,,executor,,,,,,,,
185,1650708902298,21.897192,,executor,,,,,,,,
186,1650708902601,22.203047,,executor,,,,,,,,
187,1650708902949,22.555409,,executor,,,,,,,,
188,1650708902956,22.555409,,executor,,,,,,,,
189,1650708902970,22.555409,,executor,,,,,,,,
190,1650708903223,22.828285,,executor,,,,,,,,
191,1650708903224,22.828285,,executor,,,,,,,,
192,1650708903225,22.828285,,executor,,,,,,,,
193,1650708903357,22.961267,,executor,,,,,,,,
194,1650708903359,22.961267,,executor,,,,,,,,
195,1650708903505,23.104385,,executor,,,,,,,,
196,1650708903676,23.274695,,executor,,,,,,,,
197,1650708903977,23.58349,,executor,,,,,,,,
198,1650708903980,23.58349,,executor,,,,,,,,
199,1650708904082,23.67806,,executor,,,,,,,,
200,1650708904087,23.67806,,executor,,,,,,,,
201,1650708904213,23.810776,,executor,,,,,,,,
202,1650708904427,24.029629,,executor,,,,,,,,
203,1650708904711,24.311896,,executor,,,,,,,,
204,1650708904714,24.311896,,executor,,,,,,,,
205,1650708904725,24.324566,,executor,,,,,,,,
206,1650708904768,24.36604,,executor,,,,,,,,
207,1650708904955,24.557053,,executor,,,,,,,,
208,1650708905295,24.890976,,executor,,,,,,,,
209,1650708905550,25.147193,,executor,,,,,,,,
210,1650708905565,25.169676,,executor,,,,,,,,
211,1650708905692,25.295684,,executor,,,,,,,,
212,1650708905693,25.295684,,executor,,,,,,,,
