frame,timestamp_world,timestamp_video,person,participantes,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650706377343,0.275207,0,executor,0.0010638836538419127,2.615878145206807e-7,0.0000010607519698169199,0.0000020273305381124374,0.9969238638877869,0.0010621340479701757,0.000946730375289917,0
1,1650706377568,0.502993,0,executor,0.001613988308236003,0.0000038109367324068444,6.714876121804991e-8,7.79957019858557e-7,0.9954003691673279,0.00279595167376101,0.0001851089473348111,0
2,1650706377732,0.664489,0,executor,0.001129793468862772,8.564563245272439e-7,0.000002864013140424504,0.0000015902365930742235,0.993541955947876,0.003239421406760812,0.002083659404888749,0
3,1650706377871,0.802601,0,executor,0.000017123962607001886,2.422904987753327e-9,7.137341828666877e-9,4.943363478560059e-7,0.9998302459716797,0.0000053041731007397175,0.00014709183597005904,0
4,1650706378036,0.965223,0,executor,0.0000023114923806133447,2.431553181025947e-9,2.8548425845542624e-9,0.0000014283460814112914,0.9998498558998108,8.603238939031144e-7,0.00014535931404680014,0
5,1650706378112,1.045985,0,executor,0.000022373147658072412,3.749630295146744e-8,7.626339737498711e-8,0.000002676637905096868,0.9994760751724243,0.000007493581051676301,0.0004911617725156248,0
6,1650706378220,1.155179,0,executor,0.000054953532526269555,5.447287776405574e-7,3.0118368243847726e-8,0.000010144212865270674,0.9990853667259216,0.0000016477000599479652,0.0008472399786114693,0
7,1650706378383,1.315494,0,executor,0.00008629375224700198,4.4345947003421315e-7,2.4197486681032387e-8,0.00000489668582304148,0.9989634156227112,0.000004876290859101573,0.0009402235737070441,0
8,1650706378531,1.463202,0,executor,0.000028009468223899603,8.81454127465986e-8,1.1559648349646068e-8,0.0000027598221095104236,0.9996791481971741,0.0000031274805678549455,0.0002868949086405337,0
9,1650706378703,1.630368,0,executor,0.00019145981059409678,0.000001691976422080188,1.2460057519092516e-7,0.000004046697540616151,0.9954763054847717,0.000025757719413377345,0.004300509579479694,0
10,1650706378755,1.689597,0,executor,0.000030484088711091317,5.214141296505659e-8,3.026289663310422e-9,0.0000019464616798359202,0.9997844696044922,0.000004500187969824765,0.00017866141570266336,0
11,1650706378857,1.794998,0,executor,0.00010719319834606722,1.0142363748855132e-7,6.273305075410462e-8,0.000003384820729479543,0.999566912651062,0.000032083611586131155,0.00029025375260971487,0
12,1650706379013,1.945498,0,executor,0.0000330588809447363,2.668331688937542e-8,2.958386069451535e-8,0.0000020362458599265665,0.9997912049293518,0.000017402768207830377,0.00015660417557228357,0
13,1650706379155,2.089256,0,executor,0.000008486217666359153,5.569210870248753e-8,1.5414897802656924e-8,0.000005078131835034583,0.9997172355651855,0.0000024322055196535075,0.0002664789790287614,0
14,1650706379270,2.205309,0,executor,0.0000027517701255419524,1.3483462169006089e-7,1.6829856619438033e-8,0.000008339494343090337,0.9997063279151917,0.0000036598889892047737,0.0002788080309983343,0
15,1650706379385,2.322046,0,executor,0.00000496499023938668,6.182374789887035e-8,4.1795331640059885e-9,0.000003480834493529983,0.9998655319213867,0.0000032000687042454956,0.00012274198525119573,0
16,1650706379545,2.47941,0,executor,0.000017270152966375463,2.129889935531537e-7,1.031694552011686e-8,0.000008597302439738996,0.9998574256896973,0.000005227690053288825,0.00011151378566864878,0
17,1650706379704,2.635665,0,executor,0.0000033179492220369866,7.737997265166996e-8,9.511812670837116e-9,0.000003889856998284813,0.9992173910140991,0.000001129179054260021,0.0007744053727947176,0
18,1650706379747,2.677258,0,executor,0.000007638184797542635,4.5057547026772227e-8,6.022598419974656e-9,0.0000037405345665320056,0.9998975396156311,0.0000020143565961916465,0.00008905088907340541,0
19,1650706379834,2.764072,0,executor,0.00000554267899133265,7.904155552296288e-8,2.605575477598876e-10,0.000002311629941686988,0.9999728798866272,9.012890700432763e-7,0.000018367893062531948,0
20,1650706379941,2.875803,0,executor,0.000004024151621706551,1.4725531016779314e-8,4.815487453235789e-10,0.0000025787451249925653,0.9999504089355469,3.1872966133050795e-7,0.000042852403566939756,0
21,1650706380077,3.010617,0,executor,0.000006527385721710743,1.1649259334944873e-7,1.3647869501198784e-9,0.000004401761998451548,0.9999732971191406,6.524892341985833e-7,0.000015096796232683118,0
22,1650706380232,3.16348,0,executor,0.00003814667070400901,1.4377812362909026e-7,1.1732041116374603e-8,0.00000444674742539064,0.9998569488525391,0.000005578590844379505,0.00009458846761845052,0
23,1650706380408,3.336225,0,executor,0.000008087576134130359,2.8488852166219658e-8,9.732695760433785e-10,0.0000010572460951152607,0.9998960494995117,0.000001037751871990622,0.00009367711754748598,0
24,1650706380590,3.524863,0,executor,0.000010431122063891962,2.5201606135283328e-8,6.584853218249975e-10,4.82232280774042e-7,0.999936580657959,6.254432491914486e-7,0.00005181947926757857,0
25,1650706380592,3.524863,0,executor,0.0000024789235339994775,3.801225645361228e-8,2.37706694605766e-11,5.057061684965447e-7,0.9999794960021973,6.133340946234966e-8,0.00001741518462949898,0
26,1650706380853,3.787912,0,executor,0.000002453783736200421,1.3947418153748004e-7,5.2639424069633733e-11,4.36858869079515e-7,0.99997478723526,1.4443351403770066e-7,0.000022091497157816775,0
27,1650706380855,3.787912,0,executor,0.000022311016437015496,0.00000400726867155754,1.024580154052046e-8,0.0000037620386592607247,0.9997096657752991,0.0000033172166240547085,0.00025670145987533033,0
28,1650706380993,3.92781,0,executor,0.0002815262123476714,0.000005645939836540492,4.736492448254026e-11,0.000004539645033219131,0.9996553063392639,0.0000028369179290166358,0.00005010469612898305,0
29,1650706381119,4.052918,0,executor,0.00023891676391940564,0.0000026209700081381015,4.9712898686493645e-8,0.0000028342524274194147,0.998852014541626,0.0007711539510637522,0.00013245423906482756,0
30,1650706381231,4.166138,0,executor,0.000042994044633815065,1.1575385094886315e-8,2.682544399286446e-13,8.585490718360234e-8,0.9999508857727051,0.0000019026590507564833,0.0000040375912249146495,0
