frame,timestamp_world,timestamp_video,person,participantes,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650707390354,0.154032,,executor,,,,,,,,
1,1650707390467,0.269504,,executor,,,,,,,,
2,1650707390500,0.301234,,executor,,,,,,,,
3,1650707390613,0.412433,,executor,,,,,,,,
4,1650707390700,0.50587,,executor,,,,,,,,
5,1650707390792,0.590109,,executor,,,,,,,,
6,1650707390902,0.701138,,executor,,,,,,,,
7,1650707390992,0.795788,,executor,,,,,,,,
8,1650707391111,0.915169,,executor,,,,,,,,
9,1650707391216,1.023096,,executor,,,,,,,,
10,1650707391293,1.094143,,executor,,,,,,,,
11,1650707391413,1.213906,,executor,,,,,,,,
12,1650707391694,1.492818,0,executor,0.001079781912267208,0.0000029539928618760314,1.3637499463037273e-10,0.000056610151659697294,0.8654754757881165,0.13338351249694824,0.0000016740004866733216,0
13,1650707391928,1.729292,0,executor,0.00035047929850406945,0.00006236958870431408,2.6582860357393656e-9,0.002493951003998518,0.8744192123413086,0.12267305701971054,9.64152150118025e-7,0
14,1650707392080,1.881519,0,executor,0.00007567202555947006,0.00001314182281930698,1.542034167023587e-9,0.0077326977625489235,0.9911422729492188,0.001035561552271247,7.841309752620873e-7,0
15,1650707392233,2.026526,0,executor,0.00043990995618514717,0.000528319738805294,2.934732208359492e-7,0.09774401038885117,0.8953322768211365,0.005946914665400982,0.000008210035048250575,0
16,1650707392397,2.203403,0,executor,0.00008077451639110222,0.0004998365184292197,7.584390715464906e-8,0.23295250535011292,0.7644643187522888,0.0020013758912682533,0.000001279477714888344,0
17,1650707392607,2.407858,0,executor,0.00009029026114149019,0.0004997654468752444,2.6377430017987535e-8,0.16107392311096191,0.8340262174606323,0.0043088472448289394,7.69024666169571e-7,0
18,1650707392823,2.627574,0,executor,0.00006491468229796737,0.00003697026113513857,5.283338655459602e-9,0.039175890386104584,0.9606090188026428,0.00011214968981221318,0.0000010364424269937444,0
19,1650707393063,2.866303,0,executor,0.00023878825595602393,0.00023411215806845576,3.8049061679146234e-9,0.88088458776474,0.11863354593515396,0.000003919224582205061,0.000005107008291815873,0
20,1650707393066,2.866303,0,executor,0.000977484742179513,0.00046579662011936307,2.6817885689922605e-9,0.7658200860023499,0.23272570967674255,0.0000030801479624642525,0.000007911587999842595,0
21,1650707393359,3.162969,0,executor,0.0003675009065773338,0.00033035135129466653,1.415796724302254e-8,0.9684267044067383,0.03086763434112072,0.000002773567985059344,0.000005067140136816306,0
22,1650707393362,3.162969,0,executor,0.0001665308664087206,0.00034575711470097303,1.850646924594912e-8,0.9202351570129395,0.07924264669418335,0.0000062824842643749435,0.000003754138788281125,0
23,1650707393490,3.293649,0,executor,0.000008824475116853137,0.00001280139167647576,3.3659267728580744e-7,0.32935744524002075,0.07751613855361938,0.59310382604599,7.136454200917797e-7,0
