frame,timestamp_world,timestamp_video,person,participantes,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650709300035,0.303463,,executor,,,,,,,,
1,1650709300071,0.347112,,executor,,,,,,,,
2,1650709300137,0.407007,,executor,,,,,,,,
3,1650709300264,0.535368,,executor,,,,,,,,
4,1650709300284,0.553828,,executor,,,,,,,,
5,1650709300452,0.718778,,executor,,,,,,,,
6,1650709300463,0.738727,,executor,,,,,,,,
7,1650709300556,0.823745,,executor,,,,,,,,
8,1650709300650,0.921388,,executor,,,,,,,,
9,1650709300741,1.015124,,executor,,,,,,,,
10,1650709300863,1.138209,,executor,,,,,,,,
11,1650709301004,1.279459,,executor,,,,,,,,
12,1650709301059,1.328541,,executor,,,,,,,,
13,1650709301150,1.424627,,executor,,,,,,,,
14,1650709301234,1.500579,,executor,,,,,,,,
15,1650709301598,1.866794,,executor,,,,,,,,
16,1650709301600,1.866794,,executor,,,,,,,,
17,1650709301698,1.969307,,executor,,,,,,,,
18,1650709301792,2.06668,,executor,,,,,,,,
19,1650709301842,2.112791,,executor,,,,,,,,
20,1650709301950,2.222544,,executor,,,,,,,,
21,1650709302049,2.32388,,executor,,,,,,,,
22,1650709302052,2.327578,,executor,,,,,,,,
23,1650709302266,2.533575,,executor,,,,,,,,
24,1650709302330,2.604174,,executor,,,,,,,,
25,1650709302362,2.631658,,executor,,,,,,,,
26,1650709302453,2.726059,,executor,,,,,,,,
27,1650709302532,2.800067,,executor,,,,,,,,
28,1650709302867,3.139981,,executor,,,,,,,,
29,1650709302869,3.139981,,executor,,,,,,,,
30,1650709302898,3.166843,,executor,,,,,,,,
31,1650709303166,3.436536,,executor,,,,,,,,
32,1650709303168,3.436536,,executor,,,,,,,,
33,1650709303295,3.565031,,executor,,,,,,,,
34,1650709303449,3.717497,,executor,,,,,,,,
35,1650709303453,3.719554,,executor,,,,,,,,
36,1650709303621,3.895808,,executor,,,,,,,,
37,1650709303748,4.013166,,executor,,,,,,,,
38,1650709303760,4.034473,,executor,,,,,,,,
39,1650709303943,4.212828,,executor,,,,,,,,
40,1650709303956,4.225644,,executor,,,,,,,,
41,1650709304247,4.513909,,executor,,,,,,,,
42,1650709304249,4.513909,,executor,,,,,,,,
43,1650709304366,4.633988,,executor,,,,,,,,
44,1650709304452,4.722996,,executor,,,,,,,,
45,1650709304655,4.921834,,executor,,,,,,,,
