frame,timestamp_world,timestamp_video,person,participantes,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650628617606,0.429563,0,executor,0.0007463227375410497,7.597909856826845e-9,0.0000041426469579164404,1.616250067115743e-8,0.9846583604812622,0.014567520469427109,0.000023622151275048964,0
1,1650628617766,0.586436,0,executor,0.0013863007770851254,3.9838152332549726e-8,0.000031206818675855175,3.945113462577865e-7,0.9862121939659119,0.012238889001309872,0.00013101047079544514,0
2,1650628617922,0.75062,0,executor,0.00033121372689493,8.938110340750427e-7,4.6452370838778734e-8,1.6548170833630138e-7,0.9993298053741455,0.0003122648340649903,0.00002551786383264698,0
3,1650628618080,0.905831,0,executor,0.6013593673706055,6.083955668145791e-7,4.0943508139434925e-8,1.317552147384049e-7,0.39829564094543457,0.00003719408778124489,0.00030687969410791993,0
4,1650628618278,1.099171,0,executor,0.16061481833457947,2.3793019465756515e-7,0.000002469688979545026,1.7879979452573025e-7,0.8298104405403137,0.009218822233378887,0.0003531101392582059,0
5,1650628618397,1.219661,0,executor,0.5553152561187744,5.2011838391763376e-8,8.186190143533167e-7,8.630546943777517e-9,0.4431397616863251,0.0006613122532144189,0.0008828867576085031,0
6,1650628618544,1.363666,0,executor,0.19640955328941345,7.255428613461845e-8,0.000008069995601545088,1.1710515934737487e-7,0.7998982667922974,0.002644656226038933,0.0010393781121820211,0
7,1650628618704,1.533754,0,executor,0.7731212377548218,2.560505585336159e-8,3.396251315734844e-7,1.2568243334953877e-8,0.22482672333717346,0.0005424687988124788,0.0015093073016032577,0
8,1650628618869,1.694662,0,executor,0.000025988283596234396,4.905622782991337e-11,5.1732516936908723e-8,0.000006678734735032776,0.9990146160125732,0.0005557353142648935,0.0003968882083427161,0
9,1650628619006,1.833056,0,executor,7.191301278908213e-7,4.5408888780205936e-13,1.1818426237653057e-8,2.2225362883432354e-8,0.9986345767974854,0.000019631463146652095,0.0013450690312311053,0
10,1650628619150,1.975053,0,executor,2.6850381118492805e-7,1.7897886298023913e-11,2.616214016259999e-11,4.172989918060921e-7,0.9999847412109375,0.0000021886824015382444,0.000012311636055528652,0
11,1650628619267,2.09277,0,executor,1.9135873685627303e-7,4.170519762869418e-10,1.4485980774289753e-12,6.380275863193674e-7,0.9999990463256836,1.9764409842082387e-7,2.0335289008244217e-8,0
12,1650628619382,2.20919,0,executor,1.2444878905171208e-7,1.7535616292363443e-9,1.1201376631797544e-11,0.0000032868676953512477,0.9999861717224121,0.000010408502021164168,3.2985870035417975e-8,0
13,1650628619584,2.406789,0,executor,0.00015357573283836246,3.4340700855867157e-12,7.863993687351467e-7,1.495515959959448e-7,0.999843955039978,2.0042145365550823e-7,0.0000014184420251694974,0
