frame,timestamp_world,timestamp_video,person,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650623636002,0.296807,0,2.966634440326743e-7,8.881440471952828e-9,1.53452580503588e-11,0.000009567316737957299,0.9995424151420593,0.00042540807044133544,0.000022187266949913464,0
1,1650623636222,0.52138,0,8.951615200203378e-7,7.049880537124409e-7,5.171529315894929e-10,0.00004060051651322283,0.9841974973678589,0.015738436952233315,0.000022002855985192582,0
2,1650623636392,0.688971,0,4.369310602214682e-8,1.424363627045011e-9,5.2819842250029225e-11,0.000024645158191560768,0.9983891248703003,0.0015824743313714862,0.0000034810232136806007,0
3,1650623636602,0.903512,0,7.971813431595365e-8,1.1098014729427064e-9,4.545297471736376e-11,0.00008032543701119721,0.9997801780700684,0.0001370844547636807,0.000002385036850682809,0
4,1650623636753,1.051175,0,3.9330888057520497e-7,3.3670974897148653e-9,2.4425402672667573e-11,0.0000057681131693243515,0.9998993873596191,0.00008934942889027297,0.000004991184141545091,0
5,1650623636755,1.051175,0,2.769332496654897e-8,1.3342559002094134e-10,1.230239868310612e-12,0.000004967997483618092,0.9999651908874512,0.000028717820896417834,0.0000013538281109504169,0
6,1650623636982,1.283363,0,1.7221498183062067e-7,3.999261755094352e-10,5.821489817980918e-11,0.0000021868168005312327,0.9998760223388672,0.00010996767377946526,0.000011672706932586152,0
7,1650623637024,1.323231,0,1.1092893714703678e-7,2.9225480369099444e-10,1.0937208604067106e-11,9.669081464380724e-7,0.9999566078186035,0.000035271357774036005,0.000007197921604529256,0
8,1650623637196,1.490433,0,7.388517531126126e-8,9.055100669286276e-9,3.4500882706289815e-10,0.00003268245927756652,0.9935537576675415,0.006378322374075651,0.00003517340519465506,0
9,1650623637420,1.716718,0,4.986290491615364e-7,1.109521252651291e-9,1.120232351325967e-9,0.000026154368242714554,0.9895724654197693,0.010394690558314323,0.000006171169843582902,0
9,1650623637420,1.716718,1,0.010870089754462242,0.001066040014848113,0.00000440332769358065,0.5752025246620178,0.3874149024486542,0.02543327957391739,0.000008746885214350186,0
10,1650623637619,1.922395,0,6.595481636395562e-7,1.281504236061437e-9,3.631942302462221e-9,0.00009976641740649939,0.9614490270614624,0.03844968602061272,0.0000010150049547519302,0
11,1650623637630,1.922395,0,0.0000019205876924388576,1.0063732069909292e-8,1.2202354682244732e-8,0.00017437530914321542,0.861262321472168,0.1385587453842163,0.0000026670159058994614,0
12,1650623637816,2.114424,0,8.231075412368227e-7,2.207811178323027e-8,7.385091149725298e-11,0.00003559039760148153,0.9979850053787231,0.0019766706973314285,0.0000017190924381793593,0
13,1650623637993,2.285259,0,2.6169641387241427e-7,3.375494372903631e-8,6.295223370367253e-11,0.00080205308040604,0.9972723722457886,0.0019242498092353344,0.0000011383719993318664,0
14,1650623638088,2.384986,0,5.671428766618192e-7,2.1753116641320958e-8,2.4041524326889885e-9,0.0007143740658648312,0.992457926273346,0.006826258264482021,9.70236214925535e-7,0
15,1650623638154,2.454892,0,0.0000011504121175676119,1.1922047349344211e-7,6.141471775578111e-10,0.002042007865384221,0.9942059516906738,0.003748821560293436,0.0000019189048998669023,0
16,1650623638252,2.556195,0,4.6972793654731504e-8,1.5157134214405232e-8,3.59560381468782e-10,0.00028553817537613213,0.989423394203186,0.010290917009115219,8.781832860904615e-8,0
17,1650623638402,2.705349,0,1.3556676670134493e-8,2.6117730200780898e-9,4.4010357424378865e-13,0.000024050261345109902,0.9999485015869141,0.000027649293770082295,3.1995487148606117e-8,0
18,1650623638528,2.822093,0,8.384367866653974e-9,1.226965057332663e-10,4.206324958483387e-12,0.00007913972513051704,0.9996668100357056,0.00025397134595550597,1.8809176438594477e-8,0
19,1650623638729,3.027347,0,4.484330773379952e-8,7.276399038858017e-9,5.395739844510361e-12,0.00003850222856272012,0.9998283386230469,0.00013286719331517816,1.417894708310996e-7,0
20,1650623638842,3.140839,0,5.669045233247516e-9,3.6220357269023395e-10,5.951095519152183e-12,0.0000069145030465733726,0.9975634813308716,0.0024293481837958097,3.8094110976771844e-8,0
21,1650623638978,3.27659,0,9.069117901105983e-9,2.6554549670265715e-9,2.9393963391771694e-12,0.00005157615669304505,0.9995666742324829,0.00038174138171598315,2.4623307837146058e-8,0
22,1650623638980,3.27659,0,1.6583213025000987e-8,1.822657580419218e-8,1.494109089922313e-12,0.00012540050374809653,0.9998160004615784,0.0000588565380894579,2.3010709782056438e-8,0
23,1650623639122,3.419543,0,1.1848416647808335e-7,5.235762934319155e-10,2.6431823309941427e-12,0.000027777163268183358,0.9999104142189026,0.00006166545790620148,5.2945825501637955e-9,0
24,1650623639292,3.587357,0,5.598207408752387e-8,7.982402516759635e-10,8.51818789115999e-12,0.000004759748662763741,0.9998517632484436,0.00014348937838803977,5.8977242645141814e-8,0
25,1650623639450,3.753363,0,7.163982473912256e-8,3.7744789516125365e-9,5.248043666306046e-11,0.00007318152347579598,0.9999051094055176,0.00002136402872565668,3.0319159805003437e-7,0
26,1650623639627,3.925928,0,2.1487491608240816e-7,1.1320491211108674e-8,1.0333368882786687e-10,0.0000325796972902026,0.9995788335800171,0.0003876134578604251,7.569394711026689e-7,0
27,1650623639629,3.925928,0,1.9336042100803752e-7,1.5256351737491514e-9,5.6638693735067136e-11,0.000005841989150212612,0.9999642968177795,0.00002918319296441041,6.709054787279456e-7,0
28,1650623639838,4.141532,0,0.0000055207606237672735,1.6122719159739063e-8,1.1172136826775869e-10,0.000026124198484467342,0.9998629093170166,0.00010439626930747181,0.0000010453970844537253,0
29,1650623639841,4.141532,0,0.0000014461138562182896,2.2883805073092844e-8,2.610392124680061e-9,0.0000864685425767675,0.9988071918487549,0.001102261827327311,0.0000024721357476664707,0
30,1650623639913,4.211193,0,4.742024088955077e-7,8.013955721253296e-9,3.696785239037936e-11,0.00012543781485874206,0.9997382164001465,0.00013582821702584624,1.0524237126219305e-7,0
31,1650623640054,4.350986,0,3.198242026769549e-8,5.039668238282502e-8,3.2882158107483406e-10,0.0039003670681267977,0.995144248008728,0.0009552635019645095,6.369740646050559e-8,0
32,1650623640248,4.551832,0,8.790497929567209e-8,1.2499872248383781e-8,1.193940237474711e-12,0.0004807550576515496,0.9994989633560181,0.000020396755644469522,1.0724445331788957e-8,0
33,1650623640380,4.682273,0,6.370903093966263e-8,5.010828418861024e-10,2.5671665314364045e-12,0.00017159394337795675,0.999107837677002,0.0007206390146166086,2.88442674190037e-8,0
34,1650623640536,4.836374,0,6.357650477184507e-7,1.1035423685967771e-9,1.7081934553919015e-13,0.0003087451623287052,0.999197781085968,0.0004925887915305793,2.708386936944862e-8,0
35,1650623640683,4.982772,0,0.000003710842975124251,2.2010641487213434e-7,8.546625213101677e-11,0.000516708183567971,0.9582269191741943,0.04125196486711502,3.2097338475978177e-7,0
36,1650623640757,5.051039
37,1650623640772,5.075011,0,1.468664549975074e-7,1.0002332295755423e-10,1.6039891853961152e-12,0.000001489493570261402,0.999995231628418,0.0000035667555948748486,1.6672045077825715e-8,0
38,1650623640837,5.133595
39,1650623641093,5.39112,0,0.00004370234455564059,3.378660407005185e-10,1.0387760963903592e-11,1.5261332464433508e-7,0.99993896484375,0.000017398349882569164,1.3193650616472041e-8,0
40,1650623641194,5.495001,0,0.00036716798786073923,5.46233820841735e-7,5.111223799758591e-8,0.000013266446330817416,0.9907424449920654,0.008869604207575321,0.000006809397291362984,0
41,1650623641366,5.661961,0,0.0003471658274065703,1.440435397626061e-7,2.822600819740728e-9,0.000004542598617263138,0.9993888735771179,0.00025805438053794205,0.0000010526561027290882,0
42,1650623641474,5.773465
43,1650623641493,5.790259,0,6.893747013236862e-7,1.5985440748877977e-10,1.7168374361054006e-11,1.2190115228349896e-7,0.9998860359191895,0.00011306421947665513,5.44329985530112e-8,0
44,1650623641509,5.804337
45,1650623641872,6.170492,0,0.0000014318040939542698,1.776565422551002e-10,1.4207132692511948e-10,3.847574419069133e-7,0.9986934065818787,0.0013045496307313442,4.915281692774442e-7,0
46,1650623641955,6.254719,0,7.98753205799585e-7,4.2982319092832455e-11,1.519666510685358e-11,1.0187167731601221e-7,0.9987967014312744,0.0012025090400129557,1.7024302678692038e-7,0
47,1650623642089,6.390447,0,1.0466502664563393e-11,1.2426749430158508e-15,4.902369610973509e-17,4.034497458338393e-10,0.9999895691871643,0.000010628054951666854,3.570280789760849e-12,0
48,1650623642217,6.519998,0,3.102315626613006e-11,2.342838339661619e-16,6.813984072758005e-16,3.3784908204381736e-10,0.9999971389770508,0.0000033537733088451205,8.87347226946611e-12,0
49,1650623642348,6.649402,0,6.768103872484277e-12,1.2743360816721509e-15,1.2599841407023312e-16,6.865997215221853e-10,0.9999980926513672,0.0000021671276044799015,4.425956563053335e-12,0
50,1650623642542,6.839747,0,2.2131418919713042e-10,4.9939122864664336e-15,3.3403447312319555e-15,4.016455612543268e-9,0.9999790787696838,0.000021354413547669537,4.004674369895156e-11,0
51,1650623642672,6.968479,0,1.2913293545580018e-8,2.2883721623894772e-14,2.943125615179759e-13,1.1795605603381887e-9,0.9997739791870117,0.00022602351964451373,3.3289255796375983e-9,0
52,1650623642734,7.026375,0,7.723544825921635e-8,2.2663809847930927e-14,1.5104686598710337e-11,4.245163109928285e-10,0.9997454285621643,0.0002545815077610314,3.9700189802260866e-9,0
53,1650623642885,7.185977,0,1.7949920660953467e-8,6.046254534368412e-13,1.4886002586839142e-12,2.0712005444067927e-9,0.9999990463256836,0.000001377543185299146,7.885118336048436e-9,0
54,1650623643035,7.333684,0,2.3228764689520176e-8,8.43373005980641e-13,6.762603714863258e-13,1.4003940229656564e-9,0.999974250793457,0.000025493012799415737,7.031729865047964e-9,0
55,1650623643143,7.44377,0,1.1118118870001581e-8,4.4715387669718235e-14,2.904775148171966e-14,1.0551112206158564e-9,0.9999809861183167,0.000018814571376424283,2.081139482967842e-9,0
56,1650623643263,7.565827,0,1.495262941242359e-10,1.4815460056688545e-13,1.807647930537719e-15,1.9725829858430188e-8,0.9999990463256836,0.0000012344625019977684,2.4294002920477453e-10,0
57,1650623643401,7.703706,0,5.001780656321841e-10,6.571026275187242e-12,2.3625329123588834e-12,1.4981795359858552e-8,0.9999142289161682,0.00008625685586594045,1.6465330432424707e-8,0
58,1650623643525,7.817798,0,1.0991479948430083e-9,6.887790338083732e-11,2.693749737159301e-12,2.2465123095116724e-8,0.9999809861183167,0.000019382672689971514,2.510616425865919e-8,0
59,1650623643645,7.947954,0,5.464982910652338e-10,4.209874202715236e-12,2.753295855195681e-12,1.1335288263580878e-8,0.9999399185180664,0.000060341099015204236,7.161339965477964e-8,0
60,1650623643791,8.093778,0,3.6006272963184927e-10,6.796727216413709e-14,4.606251361241598e-13,7.593029316410593e-9,0.9999942779541016,0.000005805256023450056,1.9361802117145999e-7,0
61,1650623643897,8.190185,0,5.534141109819757e-7,6.177603317780722e-9,2.135806115299843e-10,0.0000010782791832752991,0.998823881149292,0.0011627307394519448,0.000011865847227454651,0
62,1650623644035,8.329343,0,6.417608915398887e-7,2.1928823201733394e-9,6.300244614204642e-12,5.729973651114051e-8,0.9996638894081116,0.00033522368175908923,1.0511931236578675e-7,0
63,1650623644168,8.46178,0,5.3147588552349134e-9,2.068912749453311e-11,4.3088151319495283e-13,2.135746512976766e-8,0.9999914765357971,0.000008239448106905911,1.0967861285848812e-8,0
64,1650623644270,8.566787,0,4.273978948532431e-9,3.2885156403539284e-11,4.594732255260026e-13,2.83008905199722e-8,0.999964714050293,0.00003501622995827347,1.5213025506000122e-8,0
65,1650623644401,8.697453,0,6.424043874631025e-8,8.27794832680695e-10,5.7225932326154805e-11,4.787397642758151e-7,0.9999823570251465,0.000017010082956403494,1.4202603892954357e-7,0
66,1650623644547,8.842315,0,4.823910515483476e-8,2.681799504689053e-10,2.4591363667614274e-11,3.6037889117324085e-7,0.9999847412109375,0.000014609857316827402,2.1874991773529473e-7,0
67,1650623644706,9.009767,0,1.522123538322262e-9,4.290845456722536e-12,4.921434353793996e-13,1.598873566877046e-8,1,2.165323422786969e-7,9.247877841289665e-8,0
68,1650623644913,9.210584,0,1.3238048435226801e-9,6.4383550574254045e-12,4.427677408741504e-12,6.1027343178921e-9,1,1.6058687890563306e-7,1.3948248067663371e-7,0
69,1650623645023,9.321459,0,7.135257384938143e-10,9.306949308451884e-12,1.3457108691272701e-12,6.204794456010632e-9,1,4.5545480276132366e-8,2.344702494383455e-7,0
70,1650623645153,9.451045,0,6.746189717965478e-10,1.9297688718267897e-13,4.8670760482852696e-14,2.8594961953842812e-9,1,2.432549592867872e-7,3.1884095363921006e-9,0
71,1650623645320,9.615527,0,1.0744569678422522e-8,1.9018296052580874e-12,3.6224051102456967e-13,5.903075361857191e-9,0.9999990463256836,4.5559391992355813e-7,2.0455791727158612e-8,0
72,1650623645528,9.827683,0,0.000019390208763070405,1.2004133509435633e-7,6.451092438020112e-10,1.709507841951563e-7,0.9996200203895569,0.0003563170903362334,0.0000038139962725836085,0
73,1650623645686,9.983232,0,0.00031996011966839433,0.000019880084437318146,0.0000012949810752616031,0.000005762891760241473,0.9905502200126648,0.009025883860886097,0.00007721650035819039,0
74,1650623645824,10.120301,0,0.000009992470040742774,3.034013484892739e-9,4.853221713396749e-10,0.000007053366971376818,0.999974250793457,0.0000041689258978294674,0.000004464017820282606,0
75,1650623645987,10.281435,0,0.000037274374335538596,1.1448953785020421e-8,5.616065390512404e-9,0.0000020250802208465757,0.9998493790626526,0.00010986791312461719,0.0000014243464647734072,0
76,1650623645994,10.281435,0,0.0000859314895933494,1.6323362217463e-7,0.000002617226982692955,0.000014281458788900636,0.9977104663848877,0.001991608180105686,0.00019484800577629358,0
77,1650623646129,10.422308,0,0.0000050327766984992195,2.4678058707650052e-8,5.008000130146684e-7,0.000025148001441266388,0.9998932480812073,0.000008182867532013915,0.00006802391726523638,0
78,1650623646216,10.514301,0,0.000017679483789834194,6.497939608607339e-8,7.832699679966026e-7,0.00003120238397968933,0.995708167552948,0.004177033435553312,0.00006508302612928674,0
79,1650623646382,10.677402,0,0.000034982524084625766,2.4319453117982448e-8,5.16430720409744e-9,0.000007105189524736488,0.9997792840003967,0.00016569763829465955,0.000013183709597797133,0
80,1650623646386,10.677402,0,0.0001955220359377563,1.0346408174655153e-7,9.975086641134112e-7,0.000017023390682879835,0.963660478591919,0.035919226706027985,0.00020675243285950273,0
81,1650623646585,10.884896,0,0.0001557990035507828,9.172553205871736e-8,0.000005589169632003177,0.000007801065294188447,0.9811703562736511,0.018614303320646286,0.000046183540689526126,0
82,1650623646684,10.985368,0,0.0004897812032140791,0.000022118732886156067,0.000005135003902978497,0.00030209682881832123,0.9725226759910583,0.0029082836117595434,0.023749995976686478,0
83,1650623646826,11.127128,0,0.038905445486307144,0.0004924891982227564,0.00030488320044241846,0.00039539398858323693,0.6591469049453735,0.23009245097637177,0.07066246122121811,0
84,1650623646943,11.244445,0,0.22703778743743896,0.0023577576503157616,0.0005524834268726408,0.004314744379371405,0.6527069211006165,0.09273645281791687,0.0202939435839653,0
85,1650623647079,11.380323,0,0.2745697498321533,0.014292893931269646,0.0005391979357227683,0.3050729036331177,0.16640682518482208,0.14524099230766296,0.09387744218111038,0
86,1650623647322,11.614762,0,0.18049311637878418,0.3176570236682892,5.56662655526452e-7,0.1346113681793213,0.3507668972015381,0.015422589145600796,0.0010484863305464387,0
87,1650623647324,11.614762,0,0.10652074217796326,0.016831442713737488,0.0000032016343993745977,0.28240567445755005,0.5453855991363525,0.046342264860868454,0.0025111353024840355,0
88,1650623647426,11.721814,0,0.0003522053884807974,0.0016731417272239923,3.3108202046605584e-7,0.0169218797236681,0.9627081155776978,0.008144419640302658,0.0101998969912529,0
89,1650623647567,11.860156,0,0.000025542216462781653,0.000025993060262408108,1.661788928686292e-7,0.0010467862011864781,0.9196218848228455,0.01195220835506916,0.06732743978500366,0
90,1650623647683,11.977937,0,0.000007520755843870575,0.000009264495020033792,1.4619964794349016e-8,0.0015067225322127342,0.9944934844970703,0.00138865876942873,0.002594543853774667,0
91,1650623647834,12.127808,0,0.000001056372866514721,0.000008593757229391485,6.762289217476791e-8,0.0001907255209516734,0.9841322302818298,0.005666228011250496,0.010001062415540218,0
