frame,timestamp_world,timestamp_video,person,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650764440301,0.286647
1,1650764440402,0.390281
2,1650764440443,0.427679
3,1650764440536,0.523928
4,1650764440617,0.599786
5,1650764440815,0.801711,0,0.006657083053141832,0.0005919348914176226,0.027449440211057663,0.9293608665466309,0.029686719179153442,0.0062352619133889675,0.000018669308701646514,0
6,1650764441090,1.075181,0,0.003542866325005889,0.005748089402914047,0.000007342749086092226,0.499744713306427,0.04460866376757622,0.44568508863449097,0.0006632349686697125,0
6,1650764441090,1.075181,1,0.0005176449194550514,9.951007768904674e-7,8.278988605781024e-12,0.03530137240886688,0.886875569820404,0.07729757577180862,0.000006777504040655913,0
7,1650764441266,1.248771,0,0.9867099523544312,0.0033617056906223297,0.000004469184659683378,0.0008500965777784586,0.008336943574249744,0.0003705832059495151,0.00036629431997425854,0
7,1650764441266,1.248771,1,0.009131086990237236,0.00007458211621269584,5.163112715145246e-10,0.0001539502845844254,0.9607370495796204,0.029903419315814972,1.257696968792743e-8,0
8,1650764441382,1.36647,0,0.597886860370636,6.29330031642894e-7,4.639388526128663e-11,0.00006871594086987898,0.3944053649902344,0.007637494709342718,0.0000011365809768904,0
9,1650764441516,1.499371,0,0.7439612746238708,9.426158840142307e-7,8.096457532191792e-11,0.00004646123852580786,0.25400644540786743,0.0019836092833429575,0.0000012534756024251692,0
10,1650764441672,1.663867,0,0.6425395011901855,3.581398857477325e-7,4.460437352804547e-9,0.00005574211536440998,0.3522866368293762,0.005113997496664524,0.00000360973967872269,0
11,1650764441798,1.790352,0,0.4034310579299927,9.664556728239404e-7,9.060094341428737e-10,0.00003411926081753336,0.5959911346435547,0.0005414084298536181,0.0000014535318086927873,0
12,1650764441928,1.91974,0,0.16844217479228973,0.00007525569526478648,5.156242988135773e-9,0.00029477427597157657,0.8146501183509827,0.016532661393284798,0.000004834796527575236,0
13,1650764442133,2.117194,0,0.4950316548347473,0.000008818130481813569,2.672102095147011e-9,0.00015794353384990245,0.49666497111320496,0.008134452626109123,0.0000021825794647156727,0
14,1650764442270,2.257382,0,0.21105781197547913,0.00004105027983314358,1.6691587001460562e-9,0.00038102036342024803,0.7832359671592712,0.005282752215862274,0.0000015696994069003267,0
