frame,timestamp_world,timestamp_video,person,participantes,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650649279314,0.125298,,executor,,,,,,,,
1,1650649279514,0.331013,,executor,,,,,,,,
2,1650649279593,0.405386,,executor,,,,,,,,
3,1650649279719,0.530632,,executor,,,,,,,,
4,1650649279779,0.586982,,executor,,,,,,,,
5,1650649279791,0.607514,,executor,,,,,,,,
6,1650649279882,0.691855,,executor,,,,,,,,
7,1650649280001,0.81163,,executor,,,,,,,,
8,1650649280101,0.914506,,executor,,,,,,,,
9,1650649280283,1.092467,,executor,,,,,,,,
10,1650649280295,1.104078,,executor,,,,,,,,
11,1650649280581,1.397138,,executor,,,,,,,,
12,1650649280632,1.444796,,executor,,,,,,,,
13,1650649280687,1.496081,,executor,,,,,,,,
14,1650649280776,1.58768,,executor,,,,,,,,
15,1650649280901,1.712594,,executor,,,,,,,,
16,1650649280930,1.740015,,executor,,,,,,,,
17,1650649281060,1.870926,,executor,,,,,,,,
18,1650649281083,1.892055,,executor,,,,,,,,
19,1650649281177,1.988952,,executor,,,,,,,,
20,1650649281298,2.111152,,executor,,,,,,,,
21,1650649281485,2.29383,,executor,,,,,,,,
22,1650649281541,2.354759,,executor,,,,,,,,
23,1650649281695,2.506244,,executor,,,,,,,,
24,1650649281728,2.537531,,executor,,,,,,,,
25,1650649281876,2.693524,,executor,,,,,,,,
26,1650649281994,2.803854,,executor,,,,,,,,
27,1650649282032,2.848574,,executor,,,,,,,,
28,1650649282206,3.018566,,executor,,,,,,,,
29,1650649282235,3.04507,,executor,,,,,,,,
30,1650649282400,3.207308,,executor,,,,,,,,
31,1650649282474,3.286206,,executor,,,,,,,,
32,1650649282571,3.38696,,executor,,,,,,,,
33,1650649282614,3.425709,,executor,,,,,,,,
34,1650649282673,3.489493,,executor,,,,,,,,
35,1650649282785,3.592704,,executor,,,,,,,,
36,1650649282977,3.791183,,executor,,,,,,,,
37,1650649282983,3.796973,,executor,,,,,,,,
38,1650649283177,3.984386,,executor,,,,,,,,
39,1650649283404,4.215285,,executor,,,,,,,,
40,1650649283421,4.230839,,executor,,,,,,,,
41,1650649283422,4.230839,,executor,,,,,,,,
42,1650649283491,4.30622,,executor,,,,,,,,
43,1650649283565,4.373845,,executor,,,,,,,,
44,1650649283680,4.49036,,executor,,,,,,,,
45,1650649283808,4.618022,,executor,,,,,,,,
46,1650649284120,4.937338,,executor,,,,,,,,
47,1650649284219,5.026278,,executor,,,,,,,,
48,1650649284271,5.08546,,executor,,,,,,,,
49,1650649284282,5.095042,,executor,,,,,,,,
50,1650649284360,5.178238,,executor,,,,,,,,
51,1650649284530,5.345587,,executor,,,,,,,,
52,1650649284598,5.409567,,executor,,,,,,,,
53,1650649284673,5.488127,,executor,,,,,,,,
54,1650649284759,5.576387,,executor,,,,,,,,
55,1650649285027,5.843195,,executor,,,,,,,,
56,1650649285086,5.898502,,executor,,,,,,,,
57,1650649285130,5.939193,,executor,,,,,,,,
58,1650649285283,6.09101,,executor,,,,,,,,
