frame,timestamp_world,timestamp_video,person,participantes,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
42,1650794800600,6.502627,0,executor,0.000004439410531631438,2.731526949073526e-10,5.236657190776234e-14,1.3102652296481665e-10,0.9999061226844788,0.00008936218364397064,2.910475194184414e-10,0
43,1650794800750,6.660654,0,executor,0.000010899689186771866,1.7521571971101935e-9,1.7310044508889177e-9,3.7212487313809106e-7,0.9983569383621216,0.0016316542169079185,1.5660451424537314e-7,0
44,1650794800899,6.809179,0,executor,0.00002193906948377844,1.3576532120751494e-9,7.358483822272888e-10,8.025861575333693e-7,0.9998751282691956,0.000042035240767290816,0.00006013630627421662,0
45,1650794801005,6.917163,0,executor,0.0004748529172502458,8.071437207490817e-8,3.9130842566237334e-8,0.000034818192943930626,0.9994506239891052,0.0000030236897146096453,0.000036590856325346977,0
46,1650794801138,7.048969,0,executor,0.000698049203492701,1.0108910153405759e-8,7.838346638422422e-11,5.503635769343873e-9,0.9992168545722961,0.00008488449384458363,8.457489286683995e-8,0
47,1650794801279,7.189664,0,executor,0.004686584230512381,1.9172720300275614e-8,2.7400810509448092e-9,1.0880441436711408e-7,0.9951848983764648,0.00012801907723769546,4.137015139349387e-7,0
48,1650794801450,7.358088,0,executor,0.010994567535817623,2.872040738566284e-8,2.1025615026815103e-8,1.8323896711081034e-7,0.9880820512771606,0.0009171920828521252,0.000006117677912698127,0
49,1650794801575,7.484023,0,executor,0.001883035758510232,2.624298929276847e-7,3.704848205998701e-9,2.162923067317024e-7,0.9980073571205139,0.0001070186699507758,0.0000020969093839084962,0
50,1650794801713,7.621023,0,executor,0.009125354699790478,4.597410807605229e-8,1.7919594696991226e-8,1.5449356283170346e-7,0.9902540445327759,0.000614824122749269,0.000005441241228254512,0
51,1650794801838,7.745236,0,executor,0.002737002680078149,5.769723365744994e-9,5.076991604902048e-10,5.505738798206039e-8,0.9971145987510681,0.00014765824016649276,7.873460390328546e-7,0
52,1650794801966,7.873309,0,executor,0.005504143424332142,1.3193790060483934e-8,1.573595587167631e-9,1.0245137360698209e-7,0.9942905306816101,0.00020475471683312207,5.760720682701503e-7,0
53,1650794802056,7.967985,0,executor,0.008226140402257442,1.423845645831534e-7,4.793744068365413e-9,1.0165627628566654e-7,0.990352988243103,0.0014153734082356095,0.000005338335085980361,0
54,1650794802270,8.176061,0,executor,0.023381981998682022,4.421405908061615e-9,4.895385874448266e-9,2.4004648935260775e-8,0.9760840535163879,0.0005282600177451968,0.0000058515120144875254,0
55,1650794802417,8.320298,0,executor,0.010726725682616234,2.7089491538845323e-8,1.0371128400521457e-9,3.506154300225717e-8,0.9888644218444824,0.00040502913179807365,0.000003727866442204686,0
56,1650794802558,8.460646,0,executor,0.0020593891385942698,2.897609263641243e-8,1.871789008511815e-11,6.443531819222414e-10,0.9971665740013123,0.0007735565886832774,2.7455419626676303e-7,0
57,1650794802586,8.497452,0,executor,0.0017935411306098104,6.056269086229804e-8,1.869088564476762e-11,8.697532694057486e-10,0.9973416328430176,0.0008642864995636046,4.6984095547486504e-7,0
58,1650794802694,8.606957,0,executor,0.007871179841458797,2.176119906494023e-8,1.7571169519392527e-10,2.096496531933667e-9,0.9844997525215149,0.0076263099908828735,0.000002717184088396607,0
59,1650794802842,8.753984,0,executor,0.0009692290332168341,9.065006523201191e-9,3.759543891479478e-12,2.1983190823249288e-9,0.9988972544670105,0.00013325658801477402,2.2403578725516127e-7,0
60,1650794802931,8.832926,0,executor,0.0006144365179352462,3.3329106940982456e-7,2.60458373618766e-11,8.288208164231037e-8,0.9993588924407959,0.000026048102881759405,1.1949410350098333e-7,0
61,1650794803194,9.099377,0,executor,0.0002003116242121905,2.3963238060531467e-9,5.685717196536599e-13,7.571467008915533e-9,0.9997882843017578,0.000011177113265148364,6.304325950168277e-8,0
62,1650794803377,9.288656,0,executor,0.0019061245257034898,1.3164395795683959e-7,7.765412445015496e-12,1.5993746771414408e-8,0.9980107545852661,0.00008272995910374448,2.3496023970892566e-7,0
63,1650794803535,9.443858,0,executor,0.0008782875956967473,7.060626749932908e-9,1.8890446932401384e-12,9.63045199142698e-9,0.9990858435630798,0.000035632579965749756,1.717073274676295e-7,0
64,1650794803593,9.497446,0,executor,0.0008885907591320574,8.841444021356892e-9,5.531977328478155e-13,3.4575491358879162e-9,0.9989863038063049,0.00012505630729719996,1.6993068641113496e-7,0
65,1650794803724,9.627838,0,executor,0.000005579417120316066,3.1143643219877504e-10,3.0938417111417774e-14,1.8436748794314894e-9,0.9999918937683105,0.0000026480538508621976,7.76251685152829e-9,0
66,1650794803902,9.812281,0,executor,0.000008461335710308049,3.6649833390356434e-8,7.532609518773326e-13,5.687677457899554e-7,0.9999885559082031,0.000002212872232121299,3.752447241822665e-8,0
67,1650794804085,9.991175,0,executor,0.000005813189545733621,6.591768908492668e-9,3.0318044082211504e-13,6.627929138858235e-8,0.9999938011169434,5.847421746807413e-8,1.206414594889793e-7,0
68,1650794804227,10.131734,0,executor,0.000025479770556557924,9.278138257684532e-9,1.796647357797665e-12,1.8972587056964585e-8,0.9999728798866272,0.0000014781822983422899,5.238075004854181e-7,0
69,1650794804329,10.237077,0,executor,0.000007904342965048272,9.331059480643944e-9,1.3767898496622188e-12,4.4349526717724075e-8,0.9999914765357971,4.090044285476324e-7,4.870569796366908e-7,0
70,1650794804486,10.391944,0,executor,0.0000064769424170663115,9.046868143514075e-9,5.288762591933172e-13,4.150393095869731e-8,0.9999933838844299,2.0395894750890875e-7,2.606584530440159e-7,0
71,1650794804740,10.646793,0,executor,0.000012263858479855116,6.265141738737157e-10,4.497269256217157e-14,7.773433452484824e-9,0.9999876022338867,2.172891377938413e-8,4.237418860242315e-9,0
72,1650794804905,10.80922,0,executor,0.012063014321029186,3.6740943620827693e-9,2.0330077898922383e-11,7.525550849152296e-9,0.987927258014679,0.000007910123713372741,0.0000018073365026793908,0
73,1650794805041,10.941057,0,executor,0.061541467905044556,2.4272397425306735e-9,6.627517978863295e-11,6.864499191294726e-9,0.9383793473243713,0.0000779010952101089,0.0000011888286053363117,0
74,1650794805197,11.09957,0,executor,0.08351506292819977,3.426264783001898e-8,9.33216881549015e-8,6.434652277675923e-8,0.9160194993019104,0.00041326519567519426,0.00005208732181927189,0
75,1650794805264,11.171771,0,executor,0.10936238616704941,1.1763631846406497e-8,1.1685570733277473e-8,2.2564215385045827e-8,0.8895788788795471,0.001044245669618249,0.000014503049897029996,0
76,1650794805454,11.366078,0,executor,0.1721941977739334,9.214097040910474e-9,8.027029707591282e-9,9.98405838004146e-8,0.8274443745613098,0.00035778325400315225,0.000003679620704133413,0
77,1650794805547,11.451304,0,executor,0.06525010615587234,1.911061886517018e-8,2.0572277215080703e-9,2.2188222814634173e-8,0.9345180988311768,0.00022846377396490425,0.000003308855184513959,0
78,1650794805810,11.715274,0,executor,0.6018590927124023,2.9648505872614805e-8,1.239501279393096e-9,2.7935767477060836e-8,0.39812278747558594,0.000013541699445340782,0.0000044383955355442595,0
79,1650794805976,11.878416,0,executor,0.4419635534286499,8.674977181044596e-8,4.35821689848126e-9,8.917561444832245e-8,0.557981014251709,0.00003826203101198189,0.000017056043361662887,0
79,1650794805976,11.878416,1,auxiliador,0.0008378841448575258,3.351348993874126e-7,4.108672430058746e-11,0.06739822030067444,0.9310952425003052,0.0005839891964569688,0.00008425140549661592,0
80,1650794806111,12.023183,0,executor,0.08141862601041794,2.2959445455938976e-9,1.594794962755941e-9,3.943173965126334e-8,0.9185571670532227,0.000022914649889571592,0.0000013586459317593835,0
81,1650794806235,12.137784,0,executor,0.22957360744476318,2.5559632632621287e-8,5.038802708412504e-9,1.720142961403326e-8,0.7702856659889221,0.00013733706146012992,0.0000033486428492324194,0
82,1650794806394,12.304821,0,executor,0.09139484912157059,3.253586200457903e-8,6.690444820378616e-8,4.065358893967641e-7,0.9083312153816223,0.0002625549677759409,0.000010909290722338483,0
83,1650794806588,12.494559,0,executor,0.13122272491455078,5.456160678818378e-8,6.03301408830248e-9,4.068445136340415e-8,0.8686617016792297,0.00011293208081042394,0.0000026322106805309886,0
83,1650794806588,12.494559,1,auxiliador,0.0003850370121654123,0.0004277383559383452,8.742273394091171e-8,0.006170911714434624,0.9924455881118774,0.00001595603498572018,0.000554867903701961,0
84,1650794806732,12.636641,0,executor,0.21292723715305328,1.5401331765474424e-8,3.029047235258986e-8,5.3805585764621355e-8,0.7870345115661621,0.00003750487667275593,6.761886766071257e-7,0
85,1650794806877,12.780422,0,executor,0.09321851283311844,5.13685138869846e-9,2.3512092273136886e-9,1.0278348838710372e-7,0.9067522287368774,0.000025065699446713552,0.000004201010597171262,0
86,1650794807023,12.926132,0,executor,0.13755269348621368,8.46648351426893e-9,2.1306474806692677e-8,2.958742051362151e-8,0.8624199032783508,0.000024324803234776482,0.000002997547653649235,0
87,1650794807224,13.130876,0,executor,0.09299364686012268,2.3491956824273075e-8,3.0813904761117783e-9,2.9264523959682265e-7,0.9069560766220093,0.000042690113332355395,0.0000071775002652429976,0
88,1650794807420,13.32294,0,executor,0.20854829251766205,1.605149257954963e-8,8.375991455977783e-9,7.46810471241588e-8,0.7914246916770935,0.00002103902806993574,0.000005889285148441559,0
89,1650794807604,13.513255,0,executor,0.34257733821868896,1.038195165392608e-7,4.196453318172644e-8,2.5579780071893765e-7,0.6570075750350952,0.0003754513163585216,0.00003914115950465202,0
90,1650794807724,13.63427,0,executor,0.9025457501411438,0.0000017216034393641166,9.452366356299535e-8,1.9695235664585198e-8,0.09021194279193878,0.007115373853594065,0.00012517647701315582,0
91,1650794808035,13.939754,0,executor,0.38297709822654724,5.391510171648406e-8,5.627109445072165e-8,1.9419663033204415e-7,0.6142421364784241,0.002682378049939871,0.00009815089288167655,0
92,1650794808119,14.029656,0,executor,0.013734403997659683,1.5941202491376316e-7,2.4781931173833982e-8,0.000012236293514433783,0.9860128164291382,0.00017992648645304143,0.000060490583564387634,0
93,1650794808205,14.107571,,executor,,,,,,,,
94,1650794808378,14.288419,0,executor,0.20626342296600342,0.0000013895735264668474,0.000006873170605103951,0.00003591560016502626,0.7919802665710449,0.00024066545302048326,0.0014714667340740561,0
95,1650794808464,14.367109,,executor,,,,,,,,
96,1650794808484,14.395665,0,executor,0.02473164163529873,5.140336156728154e-7,0.000003613640956245945,0.000025152688976959325,0.9746596813201904,0.0002139714197255671,0.0003655004838947207,0
97,1650794808507,14.416967,,executor,,,,,,,,
98,1650794808648,14.557644,,executor,,,,,,,,
99,1650794808799,14.70516,,executor,,,,,,,,
100,1650794809080,14.987277,0,executor,0.000055580258049303666,6.516427397684765e-9,1.8437917859159825e-8,0.00002218223744421266,0.9998577833175659,0.00003143144567729905,0.000033000324037857354,0
101,1650794809091,14.987277,0,executor,0.000055580258049303666,6.516427397684765e-9,1.8437917859159825e-8,0.00002218223744421266,0.9998577833175659,0.00003143144567729905,0.000033000324037857354,0
102,1650794809361,15.26572,0,executor,0.00001652159699006006,3.728704900396451e-9,3.558696803906969e-8,0.000014584133168682456,0.9999072551727295,0.00005306939783622511,0.000008543244803149719,0
103,1650794809452,15.360066,,executor,,,,,,,,
104,1650794809481,15.386995,0,executor,0.0003295108035672456,8.806539142369729e-8,4.086622880095092e-7,0.0001626301382202655,0.9983354806900024,0.0011536789825186133,0.00001829478787840344,0
105,1650794809503,15.407012,,executor,,,,,,,,
106,1650794809812,15.723343,,executor,,,,,,,,
107,1650794809829,15.73822,,executor,,,,,,,,
108,1650794809830,15.73822,,executor,,,,,,,,
109,1650794809833,15.74269,,executor,,,,,,,,
110,1650794810066,15.977498,0,executor,0.050703272223472595,2.441348669890431e-7,1.0169458874997872e-7,0.000008578478627896402,0.9481867551803589,0.00024181122716981918,0.0008592155063524842,0
111,1650794810237,16.144227,0,executor,0.08198290318250656,0.000002123619651683839,1.213002178701572e-7,0.000013658805983141065,0.9168760776519775,0.0008368745329789817,0.00028823010507039726,0
112,1650794810343,16.253207,0,executor,0.017765387892723083,1.4254146663006395e-7,1.1776968023013978e-7,0.000020436420527403243,0.9819000363349915,0.0001496322511229664,0.00016436498844996095,0
113,1650794810638,16.545343,0,executor,0.017730696126818657,0.00000945495230553206,3.7813714470757986e-7,0.00003262275640736334,0.9806845784187317,0.0006992800044827163,0.0008430058951489627,0
114,1650794810681,16.584765,0,executor,0.07199397683143616,0.000005811514256492956,2.8886856284771056e-7,0.00003286582796135917,0.9251928329467773,0.001536527881398797,0.0012377201346680522,0
115,1650794810783,16.6898,0,executor,0.010055419988930225,9.135810046245751e-7,3.7673595443266095e-7,0.00014976257807575166,0.9885885119438171,0.0004867327807005495,0.0007182369008660316,0
116,1650794810927,16.833274,0,executor,0.03402291610836983,2.9377252985796076e-7,1.9977147758254432e-7,0.00001734673060127534,0.965630292892456,0.00010852453851839527,0.00022035038273315877,0
117,1650794811061,16.966811,0,executor,0.005195689853280783,6.982224221019351e-8,1.5417954557506164e-7,0.000029706805435125716,0.9946116209030151,0.00005081308336229995,0.00011196198465768248,0
118,1650794811206,17.110777,0,executor,0.013070130720734596,1.700959018080539e-7,8.608859758396648e-8,0.000006657753147010226,0.9865607023239136,0.00006652632146142423,0.0002957360993605107,0
119,1650794811370,17.272044,0,executor,0.02419390343129635,4.0521047139918664e-7,5.616043097234069e-8,0.000015765534044476226,0.975254476070404,0.00017424488032702357,0.0003612689906731248,0
120,1650794811514,17.424556,0,executor,0.03292211890220642,8.753768838687392e-7,6.577604949598026e-8,0.000024829119865898974,0.9667122960090637,0.00007389904203591868,0.00026592134963721037,0
121,1650794811682,17.58909,0,executor,0.03029521182179451,0.0000025534568521834444,6.152815785753774e-7,0.00003431255026953295,0.9686930179595947,0.0005831721355207264,0.00039113376988098025,0
122,1650794811784,17.695347,0,executor,0.01674068719148636,5.817656756335055e-7,2.5213236654053617e-7,0.0000186056386155542,0.9824431538581848,0.0004127025604248047,0.0003841558354906738,0
123,1650794811946,17.854058,0,executor,0.042303647845983505,0.000002546279802118079,0.0000010130703458344215,0.00006136689626146108,0.9560748338699341,0.0009647099068388343,0.0005919928080402315,0
124,1650794812105,18.011263,0,executor,0.012085506692528725,1.6928781576552865e-7,2.645706054238417e-8,0.000018102142348652706,0.987200915813446,0.0006123410421423614,0.00008305549272336066,0
125,1650794812107,18.011263,0,executor,0.004803251009434462,2.8750037017744035e-7,5.7598150249305036e-8,0.000016133271856233478,0.9947922229766846,0.0002986041072290391,0.00008926122973207384,0
126,1650794812258,18.161089,0,executor,0.02085423655807972,2.1762666335689573e-7,5.3950540035430095e-8,0.000008194971996999811,0.978234052658081,0.0007626242586411536,0.000140663018100895,0
127,1650794812376,18.280126,0,executor,0.2461717277765274,2.0224956642778125e-7,6.422710896458739e-8,0.000002961152404168388,0.753574788570404,0.00014815609029028565,0.00010202504199696705,0
128,1650794812469,18.376833,0,executor,0.1552751064300537,0.000019975508621428162,0.000003343338903505355,0.000012147046618338209,0.8266334533691406,0.016715237870812416,0.0013408326776698232,0
129,1650794812607,18.513619,0,executor,0.3523622155189514,0.00004543403338175267,0.00001847235398599878,0.000007363786608038936,0.6283308863639832,0.0040670461021363735,0.015168583020567894,0
130,1650794812745,18.65093,0,executor,0.5448052883148193,0.0000109047341538826,0.00000317931289828266,0.000007264008672791533,0.4446215033531189,0.009955082088708878,0.0005968056502752006,0
131,1650794812861,18.768646,0,executor,0.6228577494621277,0.0000046173408918548375,4.6905955741749494e-7,3.16246882903215e-7,0.3535483181476593,0.02298753149807453,0.0006009982316754758,0
132,1650794813010,18.916724,0,executor,0.262827068567276,9.168369956569222e-7,3.0330787126331415e-7,5.942233656242024e-7,0.7260663509368896,0.01093815453350544,0.0001665978052187711,0
133,1650794813148,19054,0,executor,0.6898944973945618,7.92802765658962e-8,2.396060665432742e-7,2.1195106114646478e-7,0.30823829770088196,0.0017312340205535293,0.0001354990090476349,0
134,1650794813288,19.193221,0,executor,0.6214600801467896,7.59072008804651e-7,5.733186725365158e-8,9.133913749792555e-7,0.3782481253147125,0.00027700167265720665,0.000013076155482849572,0
135,1650794813423,19.327602,0,executor,0.26052337884902954,1.2679528538228624e-7,5.640016524921521e-7,3.801330876740394e-7,0.7389004826545715,0.000551213975995779,0.000023966007574927062,0
136,1650794813583,19.484944,0,executor,0.7459051012992859,3.9428974218935764e-7,2.5121437374764355e-7,4.174049195171392e-7,0.25380492210388184,0.0002223258779849857,0.00006662670784862712,0
137,1650794813684,19.588999,0,executor,0.39173004031181335,2.4797463993309066e-7,6.155289042908407e-7,4.623253744284739e-7,0.6077272891998291,0.00048010051250457764,0.00006122969352873042,0
138,1650794813850,19.752639,0,executor,0.7115949988365173,0.0000012311652426433284,0.000001392455260429415,0.0000011919163398488308,0.28628331422805786,0.001986278221011162,0.00013168832811061293,0
139,1650794813971,19.875422,0,executor,0.3631797432899475,2.667985654625227e-7,1.1599819060847949e-7,4.4335160964692477e-7,0.635945737361908,0.000833365716971457,0.00004029813135275617,0
140,1650794814117,20.028983,0,executor,0.39017561078071594,9.051939855453384e-7,1.0632876978888817e-7,0.0000018204684693046147,0.6092374920845032,0.0005474950303323567,0.000036650602851295844,0
141,1650794814327,20.233233,0,executor,0.6938352584838867,3.0148044061206747e-7,2.6222110705020896e-7,1.7329253410025558e-7,0.3057788908481598,0.00034193226019851863,0.00004317883576732129,0
142,1650794814467,20.371944,0,executor,0.6174989938735962,3.769801182329502e-8,7.479606267679628e-8,3.233966339166727e-8,0.3815617561340332,0.0009257515193894506,0.000013531659533327911,0
143,1650794814621,20.52509,0,executor,0.08772965520620346,1.1573456859537146e-8,1.5283201371119048e-9,2.025833012453404e-8,0.9122117757797241,0.00005675268403138034,0.0000019917415556847118,0
144,1650794814783,20.684709,0,executor,0.2750556170940399,1.2592292364388413e-7,8.698763376280283e-10,5.570631955720273e-8,0.7246879935264587,0.00025443395134061575,0.0000016914217439989443,0
145,1650794814896,20.799938,0,executor,0.45281559228897095,1.1141366940137232e-7,1.6996172247374375e-9,1.8133919255092223e-8,0.5467985272407532,0.0003771036572288722,0.000008623325811640825,0
146,1650794815055,20.966994,0,executor,0.060868602246046066,2.808351950989163e-8,5.911213740716903e-10,1.7581438527258797e-8,0.9389464855194092,0.00018162504420615733,0.0000033824542242655298,0
147,1650794815156,21.060371,0,executor,0.015956168994307518,1.344499533928456e-8,1.497415386131351e-10,5.4386459780175755e-9,0.983914315700531,0.0001289270876441151,6.397202128027857e-7,0
148,1650794815291,21.193898,0,executor,0.005887993611395359,7.628629283829014e-9,3.204370657705624e-10,5.323401719437015e-9,0.9940226674079895,0.00008913640340324491,3.1282621648642817e-7,0
149,1650794815434,21.33647,0,executor,0.005909566767513752,8.324492761779823e-10,2.3518964553659316e-10,4.15133172282367e-8,0.9940643906593323,0.00002455307185300626,0.0000011549107057362562,0
150,1650794815547,21.451402,0,executor,0.026262696832418442,2.6280488896190946e-9,1.9994537137080215e-9,7.404614166262036e-8,0.9736568331718445,0.0000742429110687226,0.000006251695594983175,0
151,1650794815695,21.607423,0,executor,0.0027233301661908627,4.1526160288185565e-9,2.5388784824498245e-11,5.03795671846774e-9,0.9972072839736938,0.00006930610106792301,7.024862469506843e-8,0
152,1650794815836,21.747896,0,executor,0.002206224948167801,2.399643150852171e-9,4.114086155082575e-11,6.947143305069403e-9,0.9977789521217346,0.000014441746316151693,2.1749951883975882e-7,0
153,1650794816017,21.925689,0,executor,0.005270887166261673,4.255007013398426e-9,9.891683305784937e-11,6.2078306939383765e-9,0.9946969747543335,0.0000319882710755337,5.491069288154904e-8,0
154,1650794816193,22.097269,0,executor,0.008997751399874687,2.2823467560328936e-9,1.6482516740357056e-10,1.226420121014371e-8,0.990964949131012,0.000033874639484565705,0.000003255578121752478,0
