frame,timestamp_world,timestamp_video,person,angry,disgusted,fearful,happy,neutral,sad,surprised,tag
0,1650762727421,0.295569,0,0.00006443198071792722,0.0004995210911147296,6.468847004725831e-7,0.05875068157911301,0.9245075583457947,0.016173023730516434,0.000004131816695007728,0
1,1650762727631,0.510523,0,0.00004198750320938416,0.002518543042242527,4.049903736813576e-7,0.04163898527622223,0.7904604077339172,0.16533319652080536,0.00000653286770102568,0
2,1650762727787,0.663259,0,0.00003138049942208454,0.0019262975547462702,0.000001824914420467394,0.11629512906074524,0.7637733817100525,0.11794998496770859,0.000022055586669011973,0
3,1650762728059,0.934091,0,0.000020896943169645965,0.00027866248274222016,0.000002048553369604633,0.6007674932479858,0.3915790319442749,0.007333606481552124,0.000018248032574774697,0
4,1650762728190,1.066285,0,0.000034947137464769185,0.00004860229091718793,6.704089514641964e-7,0.455789715051651,0.5420985221862793,0.0020244803745299578,0.000003064623115278664,0
4,1650762728190,1.066285,1,0.001986356917768717,0.03186992183327675,7.116772167137242e-7,0.023559309542179108,0.7903189659118652,0.14555104076862335,0.006713667418807745,0
5,1650762728365,1.237044,0,0.000018827098756446503,0.0000392074252886232,1.3990448621825635e-7,0.23162268102169037,0.7648712396621704,0.0034470916725695133,8.934459856391186e-7,0
5,1650762728365,1.237044,1,0.0002959120902232826,0.0014218833530321717,0.0000141543723657378,0.002503517782315612,0.01040128618478775,0.985355019569397,0.000008271492333733477,0
6,1650762728512,1.383492,0,0.00006371420022333041,0.01330586988478899,0.0000031968338589649647,0.23291932046413422,0.7449898719787598,0.008710592985153198,0.000007406639724649722,0
7,1650762728709,1.584674,0,0.000030285704269772395,0.00702660484239459,0.0000013460984291668865,0.16576151549816132,0.8120688796043396,0.015106053091585636,0.000005286908162815962,0
8,1650762728815,1.6942,0,0.0002782749943435192,0.06263478100299835,3.6467710629040084e-7,0.08916018158197403,0.8254978060722351,0.02240155078470707,0.00002710677290451713,0
9,1650762728914,1.79617,0,0.00012493054964579642,0.011476805433630943,0.000001794273089217313,0.03443210944533348,0.9007315635681152,0.05320471152663231,0.000028250493414816447,0
10,1650762729080,1.957476,0,0.00005415208579506725,0.0017765460070222616,3.365650798059505e-7,0.012951870448887348,0.8607207536697388,0.12447849661111832,0.00001774705742718652,0
11,1650762729237,2.113415,0,0.00002839534863596782,0.002404874889180064,7.722452721736772e-8,0.0104290209710598,0.9114087224006653,0.07569441944360733,0.00003453030512901023,0
12,1650762729462,2.341232,0,0.0007549904985353351,0.011897175572812557,0.00005110020356369205,0.0076018162071704865,0.9066603183746338,0.07169214636087418,0.001342481467872858,0
13,1650762729524,2.397154,0,0.00039888263563625515,0.001151718432083726,0.00003817464312305674,0.016836639493703842,0.9538245797157288,0.027646146714687347,0.0001039000999298878,0
14,1650762729807,2.679819,0,0.003941587172448635,0.0007672529900446534,0.00010198816016782075,0.0016262723365798593,0.9858428835868835,0.006710783112794161,0.0010092136217281222,0
15,1650762729831,2.712429,0,0.0024815136566758156,0.00012462395534384996,0.000025316629034932703,0.0014058928936719894,0.9910748600959778,0.004335150122642517,0.0005526324384845793,0
16,1650762729986,2.864085,0,0.0009119095630012453,0.00045215015416033566,0.0000470519698865246,0.0011580456048250198,0.9862027168273926,0.011003106832504272,0.00022502827050630003,0
17,1650762730091,2.973108,0,0.0004813958366867155,0.001581522636115551,0.0000211901860893704,0.007384028751403093,0.9798436760902405,0.010252933017909527,0.000435383029980585,0
18,1650762730211,3.083393,0,0.001316879759542644,0.00015858652477618307,0.000008692921255715191,0.016875477507710457,0.9721270799636841,0.009333406575024128,0.00018006023310590535,0
19,1650762730343,3.214198,0,0.0008208351209759712,0.00021451483189594,0.0000015482603430427844,0.001772913965396583,0.8799123764038086,0.11723077297210693,0.000047069643187569454,0
20,1650762730498,3.377531,0,0.0015151762636378407,0.0013461222406476736,0.000019931625502067618,0.0026898873038589954,0.9559613466262817,0.03832877799868584,0.00013880310871172696,0
20,1650762730498,3.377531,1,0.05824192985892296,0.07156681269407272,0.000489572121296078,0.0004824860079679638,0.0782729759812355,0.7907151579856873,0.00023104746651370078,0
21,1650762730614,3.49526,0,0.03990330547094345,0.05811513215303421,0.000001270935172215104,0.00005938200411037542,0.20203053951263428,0.6998246908187866,0.00006562563794432208,0
21,1650762730614,3.49526,1,0.0028222138062119484,0.0008243222255259752,0.00002940044396382291,0.004433375783264637,0.9214041233062744,0.07005669921636581,0.00043000211007893085,0
22,1650762730725,3.598409,0,0.0006936279824003577,0.01673123426735401,0.00000391763387597166,0.002746014855802059,0.9679756164550781,0.011697005480527878,0.00015269969298969954,0
23,1650762730890,3.771536,0,0.0008206566562876105,0.0031398176215589046,0.000004469261511985678,0.011019229888916016,0.9838828444480896,0.0010006712982431054,0.00013227321323938668,0
23,1650762730890,3.771536,1,0.005965345073491335,0.001206671935506165,0.0001611979678273201,0.0002979646669700742,0.11373502761125565,0.8773608207702637,0.0012730186572298408,0
24,1650762731036,3.915248,0,0.002301502274349332,0.0023718485608696938,0.000009785218935576268,0.010024376213550568,0.9802784323692322,0.004880154971033335,0.00013393374683801085,0
24,1650762731036,3.915248,1,0.00010485377424629405,0.10722570866346359,0.00001486980909248814,0.0003848843334708363,0.29271024465560913,0.5948251485824585,0.0047343759797513485,0
25,1650762731121,3.994232,0,0.0005799406208097935,0.19210772216320038,0.00013259361730888486,0.0002468329039402306,0.04235486686229706,0.7615667581558228,0.0030111789237707853,0
25,1650762731121,3.994232,1,0.0017756150336936116,0.0010298300767317414,0.000015799345419509336,0.0182710662484169,0.9769214987754822,0.0018424572190269828,0.00014378115884028375,0
26,1650762731240,4.112777,0,0.0015186758246272802,0.0013846860965713859,0.000005396251708589261,0.013392298482358456,0.9787149429321289,0.004855602979660034,0.00012837245594710112,0
27,1650762731385,4.256475,0,0.0019807161297649145,0.00025088805705308914,0.000010218257557426114,0.09301916509866714,0.9039894938468933,0.000537435116712004,0.00021218766050878912,0
27,1650762731385,4.256475,1,0.0003499019658192992,0.5517336130142212,0.0000381206555175595,0.0007428944809362292,0.26743799448013306,0.12829837203025818,0.05139908567070961,0
28,1650762731455,4.331944,0,0.0017273701960220933,0.0003319530515000224,0.000010690441740734968,0.07720053941011429,0.919731080532074,0.0009404001175425947,0.000058052941312780604,0
29,1650762731693,4.57235,0,0.0006304254056885839,0.00008031864126678556,0.0000036295082281867508,0.0201195627450943,0.9781774282455444,0.0009648310369811952,0.000023808797777746804,0
